Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
4.01,7528.01,-1575.4,12229.7,-141.452,416.688,130.322,5116.78,2971.94,7420.51,19.7874,-4.22889,36.6523,359.661,11390.5,-516.156,99.6093,44.9594,424.899,-661.51,-9603.82,-2388.84,-2.92899,-57.364,22.2933,-9644.78,1564.14,1712.03,14.6271,92.8575,142.193,3293.79,-8720.06,-2386.0,-40.1463,-77.6547,113.89,4843.06,-1066.84,732.736,130.556,-9.8069,63.7456
4.0105,7608.88,-1573.96,12250.6,-141.694,416.689,130.563,5102.92,2999.64,7408.44,19.4146,-3.94509,36.9635,370.746,11456.3,-496.849,99.7929,44.8602,425.335,-622.376,-9613.66,-2391.8,-2.81607,-57.3167,22.6739,-9742.92,1581.69,1736.49,11.5335,90.4764,142.427,3270.81,-8764.01,-2383.43,-40.1679,-76.8229,114.148,4849.23,-1045.3,722.664,130.742,-10.5649,63.6267
4.011,7689.75,-1572.52,12271.5,-141.936,416.69,130.803,5089.05,3027.35,7396.36,19.0419,-3.6613,37.2748,381.831,11522.1,-477.542,99.9766,44.761,425.771,-583.242,-9623.49,-2394.75,-2.70316,-57.2693,23.0544,-9841.06,1599.25,1760.95,8.43989,88.0952,142.66,3247.82,-8807.96,-2380.87,-40.1896,-75.991,114.405,4855.41,-1023.76,712.592,130.927,-11.3228,63.5078
4.0115,7770.62,-1571.08,12292.4,-142.178,416.691,131.043,5075.19,3055.05,7384.29,18.6692,-3.37751,37.5861,392.915,11587.9,-458.236,100.16,44.6619,426.207,-544.108,-9633.33,-2397.71,-2.59024,-57.222,23.4349,-9939.2,1616.8,1785.41,5.3463,85.714,142.893,3224.84,-8851.92,-2378.31,-40.2112,-75.1592,114.663,4861.58,-1002.22,702.52,131.113,-12.0808,63.3889
4.012,7851.49,-1569.64,12313.3,-142.42,416.693,131.283,5061.32,3082.75,7372.21,18.2964,-3.09372,37.8974,404.0,11653.7,-438.929,100.344,44.5627,426.643,-504.974,-9643.16,-2400.67,-2.47732,-57.1747,23.8155,-10037.3,1634.36,1809.87,2.25271,83.3329,143.127,3201.85,-8895.87,-2375.74,-40.2329,-74.3274,114.92,4867.75,-980.674,692.447,131.298,-12.8387,63.2701
4.0125,7932.36,-1568.2,12334.2,-142.662,416.694,131.524,5047.45,3110.45,7360.14,17.9237,-2.80992,38.2086,415.084,11719.4,-419.622,100.527,44.4635,427.078,-465.84,-9653.0,-2403.63,-2.3644,-57.1273,24.196,-10135.5,1651.91,1834.33,-0.840884,80.9517,143.36,3178.86,-8939.83,-2373.18,-40.2546,-73.4956,115.177,4873.92,-959.132,682.375,131.484,-13.5967,63.1511
4.013,8013.23,-1566.77,12355.1,-142.904,416.695,131.764,5033.59,3138.15,7348.06,17.551,-2.52613,38.5199,426.169,11785.2,-400.315,100.711,44.3643,427.514,-426.706,-9662.83,-2406.59,-2.25149,-57.08,24.5766,-10233.6,1669.47,1858.79,-3.93447,78.5705,143.593,3155.88,-8983.78,-2370.61,-40.2762,-72.6638,115.435,4880.1,-937.59,672.303,131.67,-14.3546,63.0323
4.0135,8079.53,-1565.93,12376.4,-143.125,416.536,132.059,5023.63,3151.64,7341.81,17.1431,-2.22137,38.8132,435.53,11855.6,-377.656,100.896,44.3164,427.908,-394.07,-9673.44,-2404.05,-2.089,-56.926,24.9381,-10323.5,1663.04,1890.22,-6.83231,76.116,143.815,3132.87,-9030.12,-2362.54,-40.2651,-71.8677,115.696,4898.74,-924.167,664.693,131.793,-15.0526,62.9429
4.014,8116.71,-1566.3,12398.5,-143.303,416.054,132.463,5021.49,3136.7,7347.21,16.665,-1.87466,39.0704,441.443,11935.2,-348.29,101.084,44.3709,428.216,-374.431,-9685.6,-2390.53,-1.82737,-56.5587,25.2615,-10396.7,1608.66,1935.58,-9.33865,73.5148,144.014,3109.8,-9081.22,-2343.42,-40.1884,-71.1428,115.964,4942.32,-926.982,662.007,131.79,-15.6308,62.9125
4.0145,8153.9,-1566.67,12420.6,-143.482,415.573,132.866,5019.36,3121.76,7352.62,16.1869,-1.52795,39.3276,447.356,12014.8,-318.924,101.272,44.4255,428.524,-354.792,-9697.75,-2377.01,-1.56574,-56.1915,25.5849,-10470.0,1554.28,1980.94,-11.845,70.9135,144.213,3086.73,-9132.32,-2324.31,-40.1117,-70.4179,116.231,4985.9,-929.798,659.322,131.788,-16.209,62.8821
