Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
2.43,5806.92,-4666.9,5637.57,71.7666,306.571,270.122,4520.61,3197.43,6866.93,8.98326,17.8132,17.4114,1442.22,6002.82,-1177.28,56.7387,101.148,360.214,868.474,-8418.47,-3542.02,-5.91627,-25.1905,40.6229,-7628.31,1987.03,-2852.89,-61.5713,167.601,169.289,449.614,-8517.33,-1670.04,12.3009,-115.032,126.262,2736.31,-2003.78,141.048,38.6035,8.36405,66.2165
2.431,5919.5,-4677.53,5635.98,70.9958,308.112,270.464,4656.51,3083.36,6899.26,9.81219,18.6205,17.8869,1401.39,6044.81,-1210.49,56.8782,101.185,362.389,821.819,-8408.02,-3567.21,-6.30123,-22.4808,41.1466,-7600.93,1830.52,-2849.95,-60.8184,169.959,168.799,488.335,-8547.25,-1585.53,13.3034,-117.39,125.329,2771.83,-2066.41,167.688,38.8299,7.87023,66.5174
2.432,6097.19,-4715.06,5628.59,70.201,310.126,270.523,4801.84,3008.89,6929.81,10.0126,19.3497,18.1557,1388.7,6094.58,-1262.85,57.1799,101.504,364.412,759.149,-8479.11,-3480.07,-6.29075,-19.6527,41.8101,-7596.88,1676.62,-2824.4,-59.6626,171.687,168.142,529.952,-8574.63,-1477.18,14.2338,-118.722,124.489,2849.93,-2060.97,153.1,38.7094,7.6338,66.5542
2.433,6283.02,-4755.96,5620.48,69.4031,312.199,270.546,4948.35,2939.38,6960.14,10.1345,20.069,18.3988,1379.53,6145.33,-1317.6,57.5019,101.857,366.416,694.477,-8560.4,-3378.89,-6.23084,-16.8099,42.4911,-7595.75,1523.03,-2796.03,-58.4563,173.336,167.464,571.931,-8601.68,-1365.85,15.1552,-119.926,123.66,2933.34,-2047.03,133.359,38.5456,7.42954,66.558
2.434,6468.85,-4796.86,5612.37,68.6053,314.272,270.569,5094.86,2869.87,6990.47,10.2564,20.7884,18.6418,1370.35,6196.08,-1372.35,57.824,102.211,368.42,629.805,-8641.69,-3277.7,-6.17093,-13.967,43.1721,-7594.62,1369.45,-2767.66,-57.2501,174.985,166.786,613.91,-8628.74,-1254.51,16.0767,-121.131,122.831,3016.75,-2033.08,113.617,38.3818,7.22528,66.5618
2.435,6654.68,-4837.76,5604.26,67.8075,316.345,270.593,5241.37,2800.35,7020.79,10.3782,21.5077,18.8848,1361.18,6246.84,-1427.11,58.146,102.565,370.424,565.133,-8722.98,-3176.52,-6.11102,-11.1242,43.8531,-7593.48,1215.87,-2739.29,-56.0439,176.635,166.108,655.889,-8655.79,-1143.18,16.9981,-122.335,122.002,3100.17,-2019.14,93.8761,38.218,7.02102,66.5656
2.436,6821.03,-4877.8,5610.21,67.1967,318.606,270.641,5343.41,2743.37,7062.57,10.3427,22.1913,19.0556,1357.49,6289.51,-1459.81,58.5531,102.896,372.315,530.3,-8819.38,-3054.34,-6.08292,-8.46418,44.5214,-7610.14,1093.78,-2710.61,-54.6858,178.038,165.304,692.701,-8696.08,-1019.23,17.884,-123.138,121.274,3188.44,-2032.49,81.3216,38.1376,6.73031,66.4332
2.437,6963.02,-4916.77,5633.74,66.8197,321.104,270.721,5389.87,2702.05,7118.67,10.1104,22.8301,19.136,1360.67,6322.08,-1464.97,59.0666,103.199,374.065,532.765,-8934.67,-2905.91,-6.09458,-6.03275,45.1738,-7649.02,1011.08,-2681.54,-53.1379,179.135,164.345,723.055,-8752.91,-879.512,18.7255,-123.44,120.67,3282.79,-2079.96,77.7506,38.1613,6.33151,66.1306
2.438,7105.02,-4955.73,5657.26,66.4427,323.602,270.801,5436.32,2660.74,7174.76,9.87815,23.4689,19.2164,1363.85,6354.66,-1470.12,59.58,103.502,375.816,535.23,-9049.96,-2757.49,-6.10623,-3.60132,45.8262,-7687.9,928.374,-2652.46,-51.59,180.232,163.385,753.409,-8809.74,-739.793,19.5669,-123.743,120.067,3377.14,-2127.43,74.1796,38.1851,5.93272,65.828
2.439,7247.02,-4994.69,5680.79,66.0657,326.099,270.88,5482.78,2619.42,7230.85,9.64587,24.1078,19.2969,1367.02,6387.24,-1475.27,60.0935,103.805,377.566,537.695,-9165.25,-2609.06,-6.11789,-1.1699,46.4786,-7726.78,845.669,-2623.39,-50.042,181.328,162.425,783.763,-8866.57,-600.074,20.4084,-124.045,119.463,3471.48,-2174.9,70.6086,38.2088,5.53393,65.5254
2.44,7389.02,-5033.66,5704.32,65.6886,328.597,270.96,5529.24,2578.1,7286.94,9.4136,24.7466,19.3773,1370.2,6419.81,-1480.43,60.607,104.107,379.316,540.16,-9280.53,-2460.64,-6.12955,1.26153,47.131,-7765.66,762.964,-2594.32,-48.4941,182.425,161.466,814.117,-8923.4,-460.355,21.2499,-124.347,118.86,3565.83,-2222.37,67.0377,38.2325,5.13514,65.2228
2.441,7561.97,-5096.19,5750.7,65.6251,330.945,270.955,5521.45,2541.7,7349.45,9.12247,25.3408,19.4648,1388.73,6464.86,-1503.2,61.0464,104.653,380.818,494.365,-9376.15,-2335.08,-6.27618,2.85603,47.8233,-7771.96,670.489,-2554.3,-46.8269,183.679,160.287,854.449,-8977.65,-365.855,21.7591,-123.954,118.416,3622.74,-2245.56,63.9036,38.5121,4.7228,64.6468
2.442,7734.93,-5158.72,5797.08,65.5616,333.294,270.95,5513.65,2505.29,7411.96,8.83135,25.9351,19.5524,1407.25,6509.91,-1525.98,61.4859,105.198,382.319,448.57,-9471.77,-2209.53,-6.4228,4.45053,48.5155,-7778.27,578.014,-2514.29,-45.1597,184.933,159.108,894.781,-9031.9,-271.355,22.2684,-123.562,117.972,3679.65,-2268.76,60.7696,38.7917,4.31045,64.0706
2.443,7907.88,-5221.25,5843.47,65.4981,335.642,270.945,5505.86,2468.88,7474.47,8.54022,26.5293,19.64,1425.77,6554.96,-1548.75,61.9254,105.743,383.82,402.774,-9567.38,-2083.98,-6.56943,6.04503,49.2078,-7784.57,485.539,-2474.27,-43.4925,186.187,157.929,935.113,-9086.15,-176.855,22.7776,-123.169,117.528,3736.56,-2291.95,57.6356,39.0713,3.8981,63.4946
2.444,8080.84,-5283.78,5889.85,65.4347,337.991,270.94,5498.07,2432.48,7536.98,8.2491,27.1235,19.7275,1444.3,6600.01,-1571.53,62.3648,106.288,385.322,356.979,-9663.0,-1958.43,-6.71606,7.63952,49.9001,-7790.88,393.065,-2434.25,-41.8253,187.441,156.751,975.445,-9140.4,-82.3545,23.2869,-122.777,117.084,3793.47,-2315.14,54.5016,39.3508,3.48576,62.9185
2.445,8219.61,-5361.93,5919.29,65.3072,340.418,270.837,5501.84,2392.47,7596.42,8.00444,27.6835,19.8586,1472.6,6666.17,-1610.26,62.826,107.047,386.81,278.916,-9717.41,-1866.92,-6.91614,8.52507,50.622,-7809.83,326.942,-2401.69,-40.2803,188.913,155.426,1015.23,-9199.28,-13.2035,23.4735,-122.165,116.713,3844.74,-2317.9,47.3454,39.8941,3.13101,62.2457
2.446,8331.03,-5452.58,5935.17,65.1286,342.907,270.656,5514.87,2349.59,7653.41,7.79694,28.2161,20.0246,1508.73,6749.22,-1661.75,63.3045,107.977,388.288,175.039,-9738.85,-1802.64,-7.15899,8.84344,51.3676,-7838.91,281.902,-2375.1,-38.8332,190.558,153.985,1054.58,-9261.84,35.6682,23.4021,-121.378,116.399,3891.49,-2304.3,36.9715,40.6483,2.82233,61.4955
2.447,8442.44,-5543.22,5951.06,64.95,345.396,270.475,5527.9,2306.71,7710.41,7.58944,28.7487,20.1906,1544.86,6832.26,-1713.24,63.783,108.907,389.766,71.1616,-9760.3,-1738.37,-7.40183,9.16182,52.1133,-7867.99,236.861,-2348.51,-37.386,192.203,152.544,1093.93,-9324.41,84.5399,23.3306,-120.59,116.086,3938.25,-2290.71,26.5976,41.4025,2.51366,60.7453
