Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
2.74,4972.47,-2677.3,8450.58,-64.5991,-129.348,-46.287,5124.99,3594.28,7832.82,19.487,454.929,-118.928,2168.35,10705.7,-346.49,18.6674,-123.087,-9.88459,41.2338,-6746.0,-2746.0,-45.4968,6.64057,-396.029,2860.88,10259.3,1097.14,138.684,-191.872,-99.7394,-8417.75,-5938.42,1595.85,-58.137,235.289,-183.193,3497.23,1314.97,1880.04,-58.0132,28.291,-75.5389
2.741,4970.78,-2593.63,8387.37,-64.1246,-129.514,-46.1109,5129.8,3698.44,7841.65,21.5471,454.92,-118.287,2199.21,10595.9,-373.224,18.015,-121.262,-10.12,83.8882,-6814.42,-2741.44,-46.9735,4.39646,-398.608,2958.64,10127.7,930.74,141.581,-199.061,-98.3949,-8466.93,-5704.6,1657.66,-56.6319,235.416,-183.073,3439.32,1270.43,1875.95,-58.7722,28.0664,-74.8893
2.742,4969.09,-2509.97,8324.16,-63.65,-129.68,-45.9347,5134.6,3802.6,7850.47,23.6072,454.911,-117.646,2230.07,10486.2,-399.957,17.3627,-119.437,-10.3555,126.543,-6882.83,-2736.88,-48.4502,2.15235,-401.187,3056.41,9996.05,764.344,144.479,-206.249,-97.0503,-8516.1,-5470.79,1719.46,-55.1267,235.543,-182.953,3381.41,1225.89,1871.86,-59.5312,27.8418,-74.2396
2.743,4964.12,-2453.66,8256.38,-62.6884,-129.751,-45.6087,5212.39,3884.66,7863.49,25.3403,454.888,-117.098,2276.05,10350.3,-385.935,16.8187,-117.424,-10.6023,126.442,-6969.95,-2707.32,-49.9263,0.00864974,-403.462,3094.69,9786.45,578.508,146.539,-213.09,-96.307,-8577.16,-5268.96,1787.17,-53.4887,235.395,-182.253,3398.33,1147.8,1791.17,-59.8414,27.514,-73.689
2.744,4958.21,-2405.16,8187.28,-61.5877,-129.794,-45.2398,5311.03,3960.41,7877.71,26.98,454.862,-116.575,2326.33,10207.0,-360.267,16.3057,-115.359,-10.8525,114.126,-7062.41,-2670.63,-51.4022,-2.10636,-405.65,3115.98,9554.58,387.118,148.36,-219.833,-95.7355,-8641.62,-5076.28,1856.57,-51.8127,235.168,-181.387,3436.64,1060.13,1688.6,-60.0234,27.1567,-73.1668
2.745,4952.31,-2356.66,8118.19,-60.487,-129.837,-44.8709,5409.67,4036.16,7891.93,28.6197,454.835,-116.053,2376.62,10063.6,-334.6,15.7927,-113.293,-11.1027,101.81,-7154.87,-2633.93,-52.8781,-4.22137,-407.839,3137.26,9322.7,195.728,150.18,-226.575,-95.164,-8706.08,-4883.6,1925.96,-50.1367,234.941,-180.521,3474.95,972.459,1586.02,-60.2054,26.7994,-72.6447
2.746,4946.4,-2308.16,8049.1,-59.3863,-129.88,-44.502,5508.31,4111.9,7906.14,30.2593,454.808,-115.53,2426.91,9920.28,-308.933,15.2797,-111.228,-11.3528,89.4941,-7247.34,-2597.23,-54.354,-6.33637,-410.027,3158.55,9090.83,4.33734,152.001,-233.318,-94.5925,-8770.54,-4690.92,1995.36,-48.4607,234.714,-179.655,3513.26,884.788,1483.45,-60.3874,26.4421,-72.1225
2.747,4942.77,-2287.28,7979.06,-58.3923,-129.804,-44.1052,5610.25,4195.78,7926.73,31.5574,454.717,-115.084,2450.61,9780.26,-285.018,14.8058,-109.211,-11.6236,84.5387,-7345.03,-2549.7,-55.7927,-8.39009,-412.09,3157.63,8888.24,-199.655,153.532,-239.25,-94.6005,-8840.59,-4479.64,2055.0,-46.7056,234.294,-178.718,3525.14,802.524,1385.29,-60.4431,26.179,-71.5215
2.748,4943.7,-2321.65,7907.14,-57.6117,-129.489,-43.6525,5718.81,4295.9,7960.07,32.1723,454.496,-114.791,2421.14,9646.87,-264.609,14.4103,-107.292,-11.9356,94.3048,-7453.2,-2480.5,-57.1572,-10.3212,-413.902,3112.3,8744.23,-428.852,154.484,-243.561,-95.7677,-8921.84,-4231.17,2095.11,-44.7924,233.489,-177.639,3484.15,731.075,1295.96,-60.2461,26.1043,-70.7629
2.749,4944.63,-2356.02,7835.22,-56.8311,-129.174,-43.1998,5827.36,4396.03,7993.41,32.7872,454.275,-114.497,2391.67,9513.49,-244.199,14.0148,-105.373,-12.2476,104.071,-7561.37,-2411.3,-58.5216,-12.2524,-415.715,3066.97,8600.21,-658.049,155.435,-247.873,-96.9349,-9003.08,-3982.71,2135.22,-42.8792,232.684,-176.559,3443.16,659.626,1206.64,-60.0491,26.0297,-70.0043
2.75,4945.55,-2390.39,7763.3,-56.0505,-128.859,-42.7471,5935.91,4496.16,8026.75,33.4022,454.054,-114.204,2362.2,9380.11,-223.79,13.6192,-103.454,-12.5596,113.837,-7669.53,-2342.11,-59.8861,-14.1835,-417.527,3021.64,8456.2,-887.246,156.387,-252.185,-98.1022,-9084.32,-3734.24,2175.34,-40.966,231.879,-175.48,3402.17,588.176,1117.31,-59.8521,25.955,-69.2457
2.751,4946.48,-2424.76,7691.38,-55.2699,-128.545,-42.2944,6044.46,4596.28,8060.09,34.0171,453.833,-113.91,2332.73,9246.72,-203.381,13.2237,-101.535,-12.8716,123.603,-7777.7,-2272.91,-61.2505,-16.1147,-419.34,2976.31,8312.18,-1116.44,157.338,-256.497,-99.2694,-9165.56,-3485.77,2215.45,-39.0528,231.074,-174.4,3361.18,516.727,1027.99,-59.6551,25.8804,-68.4871
2.752,4938.86,-2472.17,7628.43,-54.3722,-128.338,-41.8389,6242.96,4729.99,8122.84,34.0801,453.565,-114.036,2245.88,9162.4,-201.604,12.7844,-99.6529,-13.2961,146.758,-7895.68,-2172.49,-62.3481,-17.5795,-420.863,2988.02,8128.03,-1394.36,157.148,-259.168,-100.181,-9238.26,-3283.78,2273.63,-36.8894,228.393,-172.657,3331.61,594.549,1035.47,-61.7427,25.6329,-68.0325
