Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
2.83,5171.4,-2332.75,8014.41,3.92859,-17.9948,-15.5985,15961.7,11594.1,7011.29,-19.4441,149.562,-181.403,1849.99,9386.52,-1061.2,-16.1708,-28.6753,-52.9679,-2476.56,-16834.7,-3646.46,-68.4548,39.0361,-313.9,5023.66,9074.7,1035.61,4.6542,-11.8428,-108.696,-4463.63,-3953.25,1384.07,-9.40761,49.3608,-147.38,7518.83,575.003,1926.64,-67.2506,-9.85026,-2.38965
2.8305,5135.19,-2305.03,8024.69,4.30452,-17.9408,-15.4178,16051.9,11521.4,7036.9,-20.3863,148.483,-182.028,1913.85,9365.94,-1021.38,-16.3582,-28.0124,-53.5735,-2554.45,-16904.3,-3638.55,-69.2549,41.4767,-313.173,5106.6,9070.67,1077.41,5.12108,-11.9294,-108.037,-4389.9,-4028.97,1411.12,-10.0784,48.1751,-147.594,7530.83,584.823,1977.49,-67.4863,-9.74175,-2.42393
2.831,5098.98,-2277.31,8034.96,4.68045,-17.8867,-15.2371,16142.2,11448.7,7062.52,-21.3286,147.404,-182.652,1977.7,9345.36,-981.558,-16.5455,-27.3495,-54.179,-2632.33,-16973.9,-3630.65,-70.0549,43.9173,-312.445,5189.54,9066.65,1119.21,5.58796,-12.0159,-107.378,-4316.18,-4104.69,1438.16,-10.7493,46.9895,-147.807,7542.84,594.644,2028.34,-67.7219,-9.63324,-2.4582
2.8315,5056.3,-2249.79,8067.65,5.09425,-17.8663,-15.0411,16253.2,11314.3,7095.61,-21.5273,146.623,-183.524,2026.23,9324.85,-957.726,-16.7201,-26.5759,-54.8776,-2761.9,-17037.0,-3620.25,-70.868,46.0457,-311.609,5247.41,9080.01,1148.28,6.07785,-12.197,-106.75,-4237.85,-4185.05,1457.53,-11.7301,45.791,-147.724,7567.41,623.134,2078.5,-67.9824,-9.68883,-2.50123
2.832,5011.76,-2222.34,8106.74,5.51887,-17.8554,-14.8407,16370.0,11162.2,7130.83,-21.5136,145.927,-184.466,2070.39,9304.36,-938.461,-16.8911,-25.7708,-55.6027,-2906.23,-17098.2,-3609.15,-71.6847,48.085,-310.742,5298.11,9098.34,1173.7,6.57431,-12.405,-106.132,-4158.2,-4266.74,1474.7,-12.7994,44.5889,-147.555,7595.58,656.959,2128.46,-68.25,-9.7913,-2.54677
2.8325,4967.23,-2194.88,8145.84,5.94349,-17.8445,-14.6403,16486.9,11010.2,7166.05,-21.4999,145.231,-185.408,2114.54,9283.88,-919.196,-17.0621,-24.9657,-56.3279,-3050.56,-17159.4,-3598.05,-72.5015,50.1242,-309.874,5348.82,9116.67,1199.13,7.07077,-12.613,-105.513,-4078.55,-4348.44,1491.87,-13.8688,43.3867,-147.387,7623.74,690.783,2178.42,-68.5176,-9.89377,-2.5923
2.833,4922.69,-2167.42,8184.93,6.3681,-17.8337,-14.44,16603.8,10858.1,7201.27,-21.4862,144.535,-186.35,2158.69,9263.39,-899.932,-17.2331,-24.1606,-57.053,-3194.89,-17220.6,-3586.94,-73.3182,52.1635,-309.007,5399.52,9135.0,1224.55,7.56723,-12.821,-104.894,-3998.9,-4430.13,1509.05,-14.9381,42.1846,-147.219,7651.91,724.608,2228.38,-68.7851,-9.99625,-2.63783
2.8335,4878.16,-2139.97,8224.03,6.79272,-17.8228,-14.2396,16720.6,10706.1,7236.49,-21.4725,143.839,-187.292,2202.84,9242.9,-880.667,-17.4041,-23.3555,-57.7781,-3339.22,-17281.8,-3575.84,-74.1349,54.2027,-308.139,5450.22,9153.33,1249.98,8.0637,-13.029,-104.276,-3919.26,-4511.82,1526.22,-16.0074,40.9825,-147.05,7680.07,758.432,2278.33,-69.0527,-10.0987,-2.68337
2.834,4833.63,-2112.51,8263.12,7.21734,-17.8119,-14.0392,16837.5,10554.0,7271.72,-21.4587,143.144,-188.234,2246.99,9222.42,-861.402,-17.5751,-22.5503,-58.5033,-3483.55,-17343.0,-3564.73,-74.9517,56.242,-307.272,5500.93,9171.66,1275.41,8.56016,-13.237,-103.657,-3839.61,-4593.51,1543.39,-17.0768,39.7803,-146.882,7708.23,792.257,2328.29,-69.3203,-10.2012,-2.7289
2.8345,4789.09,-2085.06,8302.22,7.64196,-17.8011,-13.8388,16954.4,10402.0,7306.94,-21.445,142.448,-189.177,2291.15,9201.93,-842.137,-17.7461,-21.7452,-59.2284,-3627.88,-17404.3,-3553.63,-75.7684,58.2812,-306.404,5551.63,9189.99,1300.83,9.05662,-13.445,-103.039,-3759.96,-4675.2,1560.56,-18.1461,38.5782,-146.714,7736.4,826.081,2378.25,-69.5879,-10.3037,-2.77444
