Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.1,5841.75,-4398.17,8039.95,-121.079,322.62,148.663,3718.14,4149.88,8050.75,2.60344,8.18964,8.68526,1718.49,9786.48,-1929.95,59.9318,26.3205,319.166,891.284,-9517.06,-2757.03,-5.9128,-21.1973,48.625,-7244.35,5205.52,-3353.77,-9.02389,85.783,98.3675,1808.59,-9290.51,-1399.63,-28.864,-75.5923,73.3252,7191.5,619.095,2471.99,71.0436,19.1634,21.0238
3.1005,5922.43,-4396.6,8096.66,-120.64,322.191,148.642,3713.37,4161.04,8045.47,2.52678,8.20169,8.76192,1681.46,9808.21,-1928.42,59.9798,26.152,319.894,872.242,-9516.5,-2733.12,-5.8324,-21.5193,48.7421,-7283.27,5183.21,-3337.89,-9.06018,85.7662,98.2234,1823.08,-9301.38,-1411.82,-28.8648,-75.7648,73.4977,7208.85,645.026,2475.36,70.9672,19.1439,20.8599
3.101,6003.11,-4395.04,8153.36,-120.201,321.762,148.621,3708.59,4172.2,8040.19,2.45012,8.21373,8.83858,1644.43,9829.95,-1926.9,60.0277,25.9835,320.621,853.201,-9515.94,-2709.22,-5.75201,-21.8412,48.8593,-7322.18,5160.9,-3322.02,-9.09647,85.7495,98.0794,1837.56,-9312.25,-1424.01,-28.8655,-75.9372,73.6702,7226.2,670.957,2478.74,70.8909,19.1244,20.696
3.1015,6083.79,-4393.47,8210.07,-119.762,321.333,148.601,3703.82,4183.35,8034.9,2.37346,8.22578,8.91524,1607.4,9851.69,-1925.37,60.0757,25.815,321.348,834.159,-9515.37,-2685.31,-5.67161,-22.1632,48.9764,-7361.1,5138.59,-3306.14,-9.13275,85.7328,97.9354,1852.05,-9323.12,-1436.21,-28.8663,-76.1097,73.8427,7243.55,696.888,2482.11,70.8146,19.105,20.5322
3.102,6164.47,-4391.9,8266.78,-119.323,320.905,148.58,3699.05,4194.51,8029.62,2.29681,8.23782,8.99189,1570.37,9873.43,-1923.84,60.1237,25.6466,322.075,815.117,-9514.81,-2661.41,-5.59122,-22.4851,49.0935,-7400.02,5116.27,-3290.26,-9.16904,85.7161,97.7914,1866.53,-9333.99,-1448.4,-28.867,-76.2822,74.0152,7260.9,722.819,2485.49,70.7383,19.0855,20.3683
3.1025,6260.65,-4380.67,8318.04,-119.082,320.57,148.63,3687.32,4203.14,8028.34,2.18605,8.2215,9.10619,1522.57,9888.96,-1913.19,60.1831,25.4081,322.76,805.842,-9515.18,-2645.46,-5.49112,-22.7716,49.229,-7435.58,5097.1,-3260.98,-9.19014,85.9575,97.6437,1876.2,-9341.54,-1447.04,-28.8476,-76.4454,74.158,7275.99,748.309,2483.59,70.707,19.0311,20.2134
3.103,6369.22,-4361.71,8364.96,-119.0,320.311,148.737,3670.02,4209.74,8030.25,2.04801,8.18249,9.25061,1466.16,9899.52,-1895.23,60.2516,25.1136,323.41,804.38,-9516.29,-2635.89,-5.37526,-23.0298,49.379,-7468.45,5080.44,-3220.98,-9.19908,86.4055,97.4931,1882.0,-9346.45,-1434.84,-28.8119,-76.6012,74.2769,7289.27,773.446,2477.47,70.7117,18.9487,20.0656
3.1035,6477.8,-4342.75,8411.88,-118.917,320.052,148.844,3652.73,4216.34,8032.17,1.90998,8.14348,9.39502,1409.75,9910.07,-1877.27,60.3202,24.8191,324.061,802.918,-9517.4,-2626.31,-5.2594,-23.288,49.529,-7501.32,5063.77,-3180.98,-9.20802,86.8534,97.3424,1887.81,-9351.36,-1422.65,-28.7763,-76.757,74.3959,7302.55,798.584,2471.35,70.7164,18.8664,19.9179
3.104,6586.37,-4323.78,8458.79,-118.835,319.792,148.951,3635.44,4222.94,8034.08,1.77194,8.10447,9.53944,1353.34,9920.63,-1859.31,60.3887,24.5247,324.711,801.455,-9518.51,-2616.74,-5.14354,-23.5462,49.679,-7534.2,5047.11,-3140.98,-9.21696,87.3014,97.1918,1893.61,-9356.26,-1410.45,-28.7407,-76.9128,74.5149,7315.83,823.722,2465.23,70.7211,18.784,19.7701
3.1045,6694.95,-4304.82,8505.71,-118.753,319.533,149.057,3618.14,4229.55,8036.0,1.63391,8.06545,9.68385,1296.93,9931.18,-1841.36,60.4572,24.2302,325.361,799.993,-9519.62,-2607.16,-5.02768,-23.8044,49.829,-7567.07,5030.45,-3100.99,-9.22591,87.7494,97.0411,1899.42,-9361.17,-1398.26,-28.705,-77.0686,74.6338,7329.11,848.859,2459.11,70.7258,18.7017,19.6224
3.105,6803.52,-4285.86,8552.62,-118.67,319.274,149.164,3600.85,4236.15,8037.92,1.49587,8.02644,9.82827,1240.53,9941.74,-1823.4,60.5258,23.9357,326.012,798.531,-9520.73,-2597.59,-4.91182,-24.0626,49.979,-7599.95,5013.79,-3060.99,-9.23485,88.1973,96.8905,1905.22,-9366.08,-1386.06,-28.6694,-77.2244,74.7528,7342.39,873.997,2452.99,70.7305,18.6194,19.4747
3.1055,6912.1,-4266.9,8599.54,-118.588,319.015,149.271,3583.56,4242.75,8039.83,1.35783,7.98743,9.97268,1184.12,9952.29,-1805.44,60.5943,23.6413,326.662,797.069,-9521.84,-2588.01,-4.79596,-24.3208,50.129,-7632.82,4997.12,-3020.99,-9.24379,88.6453,96.7398,1911.03,-9370.98,-1373.87,-28.6338,-77.3802,74.8717,7355.66,899.135,2446.87,70.7353,18.537,19.3269
3.106,7020.67,-4247.93,8646.46,-118.506,318.756,149.378,3566.26,4249.36,8041.75,1.2198,7.94841,10.1171,1127.71,9962.85,-1787.48,60.6628,23.3468,327.313,795.607,-9522.96,-2578.44,-4.6801,-24.5791,50.279,-7665.7,4980.46,-2980.99,-9.25274,89.0933,96.5892,1916.83,-9375.89,-1361.67,-28.5981,-77.536,74.9907,7368.94,924.272,2440.75,70.74,18.4547,19.1792
