Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
4.09,5116.6,-1531.95,8319.4,-15.0055,-95.0497,2.60404,3832.59,-142.311,8265.12,40.2873,362.927,46.4374,-215.377,9903.51,-2404.73,3.54822,-26.2934,-39.2065,2015.21,-7090.31,-529.965,-92.2442,-7.9381,-261.784,47.4074,10051.5,-3052.14,6.31706,-30.4573,-76.7348,-6823.71,-9972.18,-2643.5,-7.54128,115.897,-137.244,7493.73,-339.006,3278.24,-73.9972,-24.3417,-5.70854
4.0905,5121.76,-1549.43,8298.89,-14.8677,-95.1112,2.5402,3861.38,-167.247,8290.13,40.2388,363.44,45.5689,-209.066,9871.6,-2422.88,3.42908,-26.0624,-39.1979,1974.29,-7123.68,-528.429,-92.6346,-7.34901,-262.814,65.8123,9999.52,-3056.03,6.1655,-30.0882,-76.8664,-6825.97,-9908.64,-2631.9,-7.51315,115.424,-137.162,7509.6,-357.17,3250.86,-73.8931,-24.473,-5.59806
4.091,5126.91,-1566.92,8278.38,-14.73,-95.1726,2.47636,3890.17,-192.183,8315.14,40.1903,363.952,44.7003,-202.756,9839.68,-2441.03,3.30994,-25.8314,-39.1893,1933.36,-7157.06,-526.893,-93.025,-6.75992,-263.844,84.2172,9947.57,-3059.93,6.01395,-29.7191,-76.998,-6828.23,-9845.09,-2620.31,-7.48502,114.951,-137.08,7525.46,-375.334,3223.47,-73.789,-24.6043,-5.48758
4.0915,5132.07,-1584.41,8257.86,-14.5923,-95.234,2.41253,3918.96,-217.119,8340.15,40.1418,364.464,43.8317,-196.445,9807.76,-2459.19,3.1908,-25.6004,-39.1807,1892.43,-7190.44,-525.358,-93.4155,-6.17083,-264.875,102.622,9895.61,-3063.82,5.86239,-29.35,-77.1296,-6830.49,-9781.54,-2608.71,-7.45689,114.477,-136.998,7541.33,-393.497,3196.09,-73.6848,-24.7356,-5.3771
4.092,5137.22,-1601.89,8237.35,-14.4545,-95.2955,2.34869,3947.75,-242.056,8365.16,40.0933,364.976,42.9631,-190.134,9775.84,-2477.34,3.07166,-25.3694,-39.1721,1851.5,-7223.81,-523.822,-93.8059,-5.58174,-265.905,121.027,9843.66,-3067.72,5.71083,-28.9809,-77.2611,-6832.75,-9718.0,-2597.11,-7.42876,114.004,-136.916,7557.19,-411.661,3168.7,-73.5807,-24.8669,-5.26661
4.0925,5142.38,-1619.38,8216.83,-14.3168,-95.3569,2.28485,3976.54,-266.992,8390.17,40.0448,365.488,42.0946,-183.824,9743.93,-2495.49,2.95252,-25.1384,-39.1635,1810.57,-7257.19,-522.286,-94.1963,-4.99265,-266.935,139.432,9791.7,-3071.61,5.55927,-28.6117,-77.3927,-6835.01,-9654.45,-2585.52,-7.40063,113.531,-136.834,7573.05,-429.825,3141.32,-73.4766,-24.9982,-5.15613
4.093,5147.54,-1636.86,8196.32,-14.1791,-95.4183,2.22102,4005.33,-291.928,8415.18,39.9963,366.001,41.226,-177.513,9712.01,-2513.65,2.83338,-24.9074,-39.1549,1769.64,-7290.57,-520.75,-94.5867,-4.40355,-267.965,157.837,9739.74,-3075.51,5.40771,-28.2426,-77.5243,-6837.27,-9590.91,-2573.92,-7.3725,113.058,-136.752,7588.92,-447.989,3113.93,-73.3725,-25.1295,-5.04565
4.0935,5156.22,-1653.8,8176.2,-14.055,-95.4658,2.13485,4042.23,-316.529,8434.94,39.9327,366.533,40.3984,-174.549,9681.13,-2531.61,2.73285,-24.6506,-39.1665,1732.21,-7325.46,-517.478,-94.9387,-3.7755,-268.949,172.297,9683.36,-3077.55,5.26855,-27.8766,-77.6573,-6846.52,-9524.24,-2560.43,-7.36395,112.631,-136.648,7600.49,-470.368,3088.1,-73.2548,-25.2137,-4.98116
4.094,5171.97,-1669.62,8156.85,-13.9582,-95.4853,2.00404,4095.33,-340.46,8444.19,39.8389,367.104,39.6526,-178.279,9652.32,-2549.19,2.66956,-24.3423,-39.2187,1701.78,-7363.38,-510.734,-95.2136,-3.06951,-269.842,178.867,9618.12,-3075.87,5.15416,-27.5167,-77.793,-6869.75,-9451.34,-2543.15,-7.39455,112.294,-136.499,7603.5,-501.18,3065.36,-73.11,-25.2035,-5.00863
4.0945,5187.71,-1685.45,8137.51,-13.8614,-95.5048,1.87322,4148.43,-364.39,8453.44,39.7451,367.675,38.9068,-182.009,9623.52,-2566.77,2.60626,-24.0341,-39.2708,1671.35,-7401.31,-503.989,-95.4885,-2.36351,-270.735,185.438,9552.88,-3074.19,5.03978,-27.1568,-77.9287,-6892.98,-9378.44,-2525.87,-7.42515,111.958,-136.351,7606.5,-531.992,3042.62,-72.9652,-25.1933,-5.03611
