Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
4.62,5232.28,-3769.6,7169.94,-31.8075,10.0504,2.76084,2973.87,1102.02,6145.73,-2.71473,179.921,-172.934,717.857,9696.77,-1919.35,3.31746,-41.0412,-26.8516,303.058,-5402.41,-704.271,-3.69469,88.1185,-133.964,-2832.73,10104.9,-977.151,-7.54703,-81.9847,-38.848,-4862.2,-9065.92,-108.069,-24.5783,70.8815,-97.8433,8947.31,340.35,1305.45,-14.6053,1.38346,-36.5357
4.6205,5201.53,-3776.05,7175.53,-31.4352,10.0499,2.53507,3007.88,1030.05,6153.22,-2.22331,180.73,-173.398,751.26,9687.35,-1911.19,3.3657,-40.8741,-26.8377,217.105,-5427.28,-688.841,-3.55167,88.574,-134.827,-2723.9,10104.4,-994.343,-7.51942,-82.203,-38.2535,-4857.1,-9086.02,-115.012,-24.6997,70.9016,-97.7428,8973.05,324.294,1299.99,-14.7251,1.23742,-36.3647
4.621,5170.77,-3782.49,7181.11,-31.0629,10.0494,2.30929,3041.89,958.072,6160.71,-1.73188,181.539,-173.861,784.663,9677.93,-1903.03,3.41393,-40.7069,-26.8238,131.151,-5452.14,-673.413,-3.40866,89.0295,-135.689,-2615.07,10104.0,-1011.53,-7.49182,-82.4213,-37.659,-4852.01,-9106.12,-121.956,-24.8211,70.9217,-97.6422,8998.79,308.238,1294.52,-14.8449,1.09138,-36.1936
4.6215,5140.02,-3788.94,7186.7,-30.6906,10.0489,2.08351,3075.9,886.097,6168.19,-1.24046,182.347,-174.325,818.066,9668.51,-1894.86,3.46216,-40.5398,-26.8099,45.198,-5477.01,-657.984,-3.26564,89.485,-136.552,-2506.24,10103.5,-1028.72,-7.46421,-82.6395,-37.0645,-4846.92,-9126.22,-128.899,-24.9426,70.9418,-97.5416,9024.53,292.182,1289.05,-14.9647,0.945334,-36.0225
4.622,5109.26,-3795.38,7192.29,-30.3183,10.0484,1.85774,3109.92,814.121,6175.68,-0.749043,183.156,-174.789,851.469,9659.09,-1886.7,3.5104,-40.3726,-26.7961,-40.7552,-5501.88,-642.555,-3.12263,89.9405,-137.414,-2397.41,10103.0,-1045.92,-7.4366,-82.8578,-36.47,-4841.82,-9146.32,-135.842,-25.064,70.962,-97.4411,9050.28,276.126,1283.58,-15.0845,0.799293,-35.8514
4.6225,5061.72,-3818.92,7194.7,-29.9546,9.80915,1.65379,3132.87,760.449,6179.43,-0.0890201,184.022,-175.179,886.887,9646.77,-1891.63,3.55506,-40.1336,-26.8201,-117.538,-5526.01,-624.91,-2.98548,90.197,-138.282,-2292.15,10088.8,-1075.17,-7.54059,-82.9691,-36.0669,-4841.87,-9161.49,-140.344,-25.1053,70.81,-97.4099,9058.93,270.086,1271.66,-15.0602,0.652072,-35.6246
4.623,5000.74,-3856.14,7194.57,-29.5978,9.37886,1.46729,3146.97,721.42,6180.18,0.705884,184.933,-175.509,923.916,9632.13,-1907.04,3.59686,-39.8371,-26.8745,-186.984,-5549.55,-605.493,-2.85304,90.2942,-139.153,-2189.75,10063.6,-1114.07,-7.74985,-82.9946,-35.817,-4846.04,-9172.7,-142.892,-25.0825,70.5204,-97.4342,9053.92,272.058,1254.57,-14.9204,0.503908,-35.3532
4.6235,4939.76,-3893.35,7194.45,-29.241,8.94857,1.2808,3161.08,682.39,6180.94,1.50079,185.844,-175.839,960.945,9617.49,-1922.44,3.63867,-39.5405,-26.9289,-256.43,-5573.09,-586.076,-2.7206,90.3915,-140.025,-2087.34,10038.5,-1152.97,-7.95911,-83.0202,-35.5671,-4850.21,-9183.91,-145.44,-25.0598,70.2308,-97.4585,9048.91,274.029,1237.49,-14.7807,0.355743,-35.0818
4.624,4878.78,-3930.57,7194.32,-28.8841,8.51828,1.09431,3175.18,643.361,6181.69,2.29569,186.756,-176.169,997.974,9602.85,-1937.85,3.68048,-39.244,-26.9833,-325.876,-5596.63,-566.66,-2.58815,90.4888,-140.896,-1984.94,10013.3,-1191.87,-8.16838,-83.0457,-35.3171,-4854.38,-9195.13,-147.987,-25.037,69.9412,-97.4828,9043.89,276.001,1220.4,-14.641,0.207579,-34.8104
4.6245,4817.8,-3967.78,7194.19,-28.5273,8.08799,0.907819,3189.29,604.332,6182.45,3.0906,187.667,-176.499,1035.0,9588.22,-1953.25,3.72228,-38.9475,-27.0377,-395.322,-5620.18,-547.243,-2.45571,90.586,-141.768,-1882.53,9988.13,-1230.77,-8.37764,-83.0713,-35.0672,-4858.55,-9206.34,-150.535,-25.0143,69.6516,-97.5071,9038.88,277.973,1203.31,-14.5013,0.0594142,-34.539
