Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.34,5524.4,-1885.36,7787.97,-34.6075,357.441,-58.87,3865.45,-1767.05,8993.84,-23.5363,11.713,6.62353,253.307,8175.87,337.137,11.5545,-49.0382,274.837,-155.486,9681.97,24.5843,11.0645,-11.2889,41.0281,-4546.4,6641.47,-3797.74,23.5841,38.2609,126.329,3534.85,-8140.67,144.226,-24.4342,9.01246,76.8699,8054.5,-957.246,750.677,22.9409,25.2481,13.0735
3.3405,5591.38,-1904.48,7798.35,-34.2388,357.501,-57.551,3861.19,-1732.95,8995.29,-23.1374,11.4945,6.45474,242.44,8191.88,326.133,11.8706,-48.3481,275.628,-156.672,9678.02,19.0629,11.1757,-11.4025,41.2054,-4564.17,6624.91,-3795.22,23.7256,39.0006,125.716,3531.39,-8134.12,143.002,-24.3275,9.41997,77.0845,8053.52,-955.067,744.187,23.1263,25.0991,12.9972
3.341,5658.37,-1923.61,7808.73,-33.8701,357.56,-56.232,3856.94,-1698.84,8996.74,-22.7386,11.2759,6.28594,231.573,8207.89,315.128,12.1867,-47.6581,276.418,-157.858,9674.07,13.5415,11.287,-11.5161,41.3826,-4581.94,6608.35,-3792.71,23.867,39.7402,125.103,3527.92,-8127.56,141.778,-24.2208,9.82748,77.299,8052.53,-952.889,737.698,23.3118,24.9501,12.9209
3.3415,5725.35,-1942.74,7819.11,-33.5014,357.619,-54.913,3852.68,-1664.74,8998.2,-22.3397,11.0574,6.11714,220.706,8223.89,304.123,12.5028,-46.968,277.209,-159.044,9670.12,8.02012,11.3982,-11.6297,41.5599,-4599.71,6591.8,-3790.19,24.0085,40.4799,124.49,3524.46,-8121.0,140.554,-24.1141,10.235,77.5135,8051.54,-950.711,731.209,23.4972,24.8011,12.8445
3.342,5792.33,-1961.87,7829.49,-33.1328,357.679,-53.594,3848.42,-1630.63,8999.65,-21.9408,10.8388,5.94835,209.838,8239.9,293.119,12.8189,-46.278,278.0,-160.23,9666.16,2.49872,11.5094,-11.7433,41.7372,-4617.48,6575.24,-3787.67,24.1499,41.2195,123.877,3521.0,-8114.45,139.33,-24.0075,10.6425,77.7281,8050.56,-948.533,724.72,23.6827,24.6521,12.7682
3.3425,5852.49,-1971.34,7841.1,-32.8071,357.754,-52.2245,3856.66,-1604.67,8997.07,-21.5413,10.6392,5.8143,200.853,8258.33,278.113,13.1474,-45.5006,278.747,-158.343,9656.09,-9.61365,11.5767,-11.9042,41.8565,-4641.89,6562.85,-3786.32,24.2647,41.9777,123.292,3513.69,-8108.06,133.151,-23.9452,11.058,78.0779,8031.39,-946.249,719.019,23.9602,24.5726,12.6931
3.343,5907.18,-1973.09,7853.69,-32.5159,357.841,-50.8145,3874.88,-1585.23,8991.25,-21.1413,10.4548,5.70804,193.374,8278.71,259.908,13.4859,-44.6535,279.46,-153.996,9641.1,-26.9988,11.6088,-12.103,41.9295,-4671.61,6553.79,-3785.91,24.3583,42.7507,122.729,3503.3,-8101.81,123.01,-23.9185,11.4798,78.5359,7997.68,-943.882,713.95,24.3114,24.5485,12.6189
3.3435,5961.88,-1974.83,7866.28,-32.2247,357.928,-49.4046,3893.1,-1565.79,8985.44,-20.7414,10.2704,5.60178,185.895,8299.09,241.702,13.8244,-43.8064,280.172,-149.649,9626.12,-44.3839,11.6409,-12.3018,42.0024,-4701.33,6544.74,-3785.49,24.4519,43.5237,122.166,3492.9,-8095.56,112.868,-23.8918,11.9017,78.9939,7963.96,-941.514,708.881,24.6626,24.5245,12.5447
3.344,6016.57,-1976.58,7878.87,-31.9335,358.015,-47.9946,3911.33,-1546.35,8979.63,-20.3414,10.086,5.49553,178.416,8319.46,223.496,14.1629,-42.9592,280.884,-145.303,9611.14,-61.7691,11.673,-12.5006,42.0754,-4731.06,6535.68,-3785.07,24.5455,44.2967,121.603,3482.51,-8089.3,102.726,-23.8651,12.3236,79.4519,7930.25,-939.147,703.812,25.0138,24.5005,12.4705
3.3445,6071.26,-1978.32,7891.46,-31.6423,358.102,-46.5846,3929.55,-1526.91,8973.82,-19.9414,9.90154,5.38927,170.937,8339.84,205.29,14.5014,-42.1121,281.596,-140.956,9596.16,-79.1542,11.705,-12.6993,42.1483,-4760.78,6526.62,-3784.65,24.6391,45.0697,121.04,3472.12,-8083.05,92.5841,-23.8384,12.7454,79.9099,7896.53,-936.78,698.743,25.365,24.4764,12.3963
