Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
4.91,2532.4,-2169.84,5818.99,-70.545,287.179,52.8757,4401.45,3503.72,7504.8,-2.86225,2.16019,7.32697,1944.0,5058.74,-883.624,33.4433,48.7278,198.115,395.561,-9404.98,-2754.03,-10.0388,2.41062,42.4208,-4042.03,7046.99,1340.15,67.9603,40.9392,101.898,4148.65,-9061.22,-3049.16,-8.34039,-36.9522,53.7439,8274.75,-1171.68,1660.85,2.31606,19.513,25.8639
4.9105,2568.19,-2168.71,5850.48,-70.6829,287.434,53.7926,4390.89,3542.99,7486.7,-3.18151,2.12185,7.40316,1906.42,5110.42,-880.945,33.6043,49.3133,198.928,397.789,-9402.12,-2780.68,-9.96871,2.88135,42.6172,-4078.72,7070.83,1287.06,68.097,41.679,101.915,4166.71,-9043.03,-3072.34,-8.24313,-35.2147,53.7299,8269.06,-1189.05,1677.0,2.89164,19.6819,25.694
4.911,2603.97,-2167.58,5881.97,-70.8207,287.69,54.7096,4380.32,3582.27,7468.59,-3.50077,2.0835,7.47934,1868.84,5162.11,-878.266,33.7652,49.8989,199.741,400.017,-9399.26,-2807.32,-9.89858,3.35207,42.8136,-4115.42,7094.67,1233.97,68.2337,42.4187,101.933,4184.77,-9024.84,-3095.52,-8.14586,-33.4772,53.7158,8263.36,-1206.42,1693.15,3.46723,19.8508,25.5241
4.9115,2642.71,-2170.87,5912.35,-70.8774,287.912,55.6106,4380.58,3630.07,7451.22,-3.95909,2.099,7.62112,1858.6,5231.67,-884.822,33.92,50.396,200.642,405.08,-9393.36,-2838.44,-9.86111,3.89768,43.017,-4169.41,7127.89,1194.99,68.0641,43.2528,102.025,4180.5,-9012.83,-3112.06,-8.15704,-31.821,53.6862,8264.01,-1226.38,1698.03,3.96508,19.9558,25.346
4.912,2682.3,-2175.43,5942.41,-70.911,288.125,56.5071,4383.93,3680.31,7434.07,-4.45714,2.12988,7.78164,1856.17,5306.33,-894.016,34.0729,50.8678,201.568,410.952,-9386.58,-2870.84,-9.83298,4.46468,43.2224,-4228.34,7163.79,1160.05,67.8071,44.1139,102.139,4169.85,-9002.58,-3126.7,-8.19921,-30.1882,53.6521,8266.46,-1247.06,1699.69,4.44072,20.0424,25.1656
4.9125,2721.89,-2179.98,5972.47,-70.9445,288.337,57.4036,4387.28,3730.56,7416.92,-4.95519,2.16076,7.94216,1853.75,5381.0,-903.211,34.2259,51.3397,202.494,416.825,-9379.8,-2903.24,-9.80484,5.03169,43.4278,-4287.27,7199.69,1125.11,67.55,44.9749,102.253,4159.19,-8992.34,-3141.34,-8.24137,-28.5553,53.618,8268.92,-1267.75,1701.36,4.91636,20.1291,24.9852
4.913,2761.47,-2184.54,6002.53,-70.978,288.55,58.3001,4390.62,3780.8,7399.77,-5.45324,2.19164,8.10268,1851.32,5455.66,-912.405,34.3789,51.8115,203.42,422.697,-9373.02,-2935.64,-9.77671,5.59869,43.6333,-4346.2,7235.59,1090.16,67.293,45.836,102.367,4148.54,-8982.1,-3155.99,-8.28354,-26.9225,53.584,8271.38,-1288.44,1703.02,5.392,20.2158,24.8048
4.9135,2801.06,-2189.09,6032.59,-71.0115,288.762,59.1966,4393.97,3831.04,7382.62,-5.95129,2.22252,8.26321,1848.89,5530.33,-921.599,34.5318,52.2833,204.346,428.57,-9366.24,-2968.04,-9.74858,6.16569,43.8387,-4405.13,7271.49,1055.22,67.0359,46.697,102.481,4137.89,-8971.85,-3170.63,-8.3257,-25.2896,53.5499,8273.83,-1309.13,1704.69,5.86764,20.3025,24.6244
4.914,2840.64,-2193.65,6062.65,-71.045,288.975,60.0931,4397.32,3881.28,7365.47,-6.44934,2.2534,8.42373,1846.47,5604.99,-930.793,34.6848,52.7552,205.272,434.442,-9359.46,-3000.44,-9.72044,6.7327,44.0441,-4464.06,7307.39,1020.28,66.7789,47.5581,102.594,4127.23,-8961.61,-3185.27,-8.36787,-23.6568,53.5158,8276.29,-1329.82,1706.35,6.34328,20.3892,24.4441
4.9145,2880.23,-2198.21,6092.71,-71.0786,289.188,60.9896,4400.67,3931.52,7348.31,-6.94739,2.28428,8.58425,1844.04,5679.66,-939.988,34.8378,53.227,206.198,440.315,-9352.68,-3032.84,-9.69231,7.2997,44.2495,-4522.99,7343.29,985.336,66.5219,48.4191,102.708,4116.58,-8951.37,-3199.91,-8.41003,-22.0239,53.4817,8278.75,-1350.5,1708.02,6.81892,20.4759,24.2637
