Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.71,11005.2,1668.36,11543.2,-88.6066,357.991,123.345,4621.98,1756.66,8683.96,-2.82407,-7.91175,10.5196,-821.316,13495.1,-342.983,46.9878,62.8068,341.295,-2196.23,-9964.09,-2083.31,-18.7285,-16.4635,42.2831,-3931.47,6394.54,2109.45,38.0638,39.0905,115.152,475.648,-10063.2,-2000.9,-21.5281,-34.7807,73.4161,9686.43,-2136.2,1072.02,26.26,14.9905,27.034
3.7105,11041.2,1691.38,11567.5,-88.5815,358.021,122.847,4602.35,1785.6,8685.69,-2.70896,-8.08517,10.5624,-847.653,13536.3,-344.099,46.8192,63.6292,341.571,-2209.16,-9967.32,-2092.55,-18.7159,-16.3869,42.3331,-3902.17,6392.53,2063.3,36.6815,36.8144,114.514,495.286,-10081.0,-1993.51,-21.3978,-34.7329,73.3811,9696.04,-2114.01,1057.6,26.1421,15.0243,26.9699
3.711,11077.1,1714.4,11591.7,-88.5564,358.051,122.348,4582.71,1814.54,8687.41,-2.59385,-8.25858,10.6052,-873.99,13577.5,-345.216,46.6505,64.4515,341.848,-2222.1,-9970.56,-2101.8,-18.7033,-16.3103,42.3831,-3872.87,6390.53,2017.15,35.2993,34.5383,113.875,514.924,-10098.7,-1986.12,-21.2675,-34.6852,73.3461,9705.65,-2091.82,1043.18,26.0243,15.0581,26.9057
3.7115,11139.4,1734.48,11620.7,-88.5602,358.079,122.086,4585.26,1820.72,8685.11,-2.55922,-8.38298,10.6115,-910.014,13624.7,-336.516,46.5007,65.2995,342.105,-2246.72,-9970.81,-2098.43,-18.7719,-16.3149,42.4793,-3870.41,6360.33,1962.41,33.9339,31.8288,113.213,524.714,-10102.2,-1970.74,-21.202,-34.6567,73.3545,9733.39,-2073.64,1053.29,26.0502,14.9681,26.6113
3.712,11209.2,1753.72,11650.9,-88.5722,358.106,121.891,4594.15,1820.4,8681.66,-2.54758,-8.49337,10.6072,-948.805,13673.6,-325.012,46.3562,66.155,342.357,-2274.68,-9970.21,-2091.47,-18.8637,-16.3426,42.5888,-3875.61,6322.07,1905.23,32.5733,28.9956,112.543,531.691,-10101.6,-1953.07,-21.1549,-34.6337,73.3752,9766.3,-2056.61,1070.42,26.1171,14.8427,26.2511
3.7125,11279.0,1772.96,11681.2,-88.5843,358.134,121.696,4603.04,1820.08,8678.22,-2.53594,-8.60377,10.603,-987.596,13722.5,-313.507,46.2117,67.0104,342.609,-2302.64,-9969.61,-2084.5,-18.9555,-16.3703,42.6982,-3880.81,6283.81,1848.04,31.2127,26.1623,111.874,538.668,-10101.0,-1935.39,-21.1078,-34.6107,73.3959,9799.21,-2039.58,1087.55,26.1841,14.7173,25.8909
3.713,11348.8,1792.2,11711.5,-88.5963,358.161,121.502,4611.93,1819.76,8674.78,-2.52431,-8.71417,10.5988,-1026.39,13771.3,-302.003,46.0672,67.8659,342.861,-2330.6,-9969.02,-2077.54,-19.0473,-16.398,42.8077,-3886.01,6245.56,1790.86,29.8521,23.3291,111.205,545.645,-10100.4,-1917.72,-21.0608,-34.5878,73.4167,9832.13,-2022.56,1104.68,26.2511,14.5919,25.5307
3.7135,11418.6,1811.44,11741.7,-88.6084,358.188,121.307,4620.81,1819.44,8671.33,-2.51267,-8.82456,10.5945,-1065.18,13820.2,-290.499,45.9227,68.7213,343.113,-2358.56,-9968.42,-2070.57,-19.1391,-16.4257,42.9171,-3891.22,6207.3,1733.67,28.4915,20.4959,110.535,552.622,-10099.8,-1900.05,-21.0137,-34.5648,73.4374,9865.04,-2005.53,1121.81,26.3181,14.4665,25.1705
3.714,11488.4,1830.68,11772.0,-88.6204,358.216,121.113,4629.7,1819.12,8667.89,-2.50103,-8.93496,10.5903,-1103.97,13869.1,-278.994,45.7782,69.5767,343.365,-2386.52,-9967.82,-2063.61,-19.2309,-16.4535,43.0265,-3896.42,6169.05,1676.48,27.131,17.6626,109.866,559.599,-10099.2,-1882.38,-20.9666,-34.5418,73.4582,9897.96,-1988.5,1138.94,26.3851,14.3411,24.8103
3.7145,11558.2,1849.92,11802.3,-88.6325,358.243,120.918,4638.59,1818.8,8664.44,-2.4894,-9.04536,10.5861,-1142.76,13918.0,-267.49,45.6337,70.4322,343.617,-2414.49,-9967.22,-2056.64,-19.3227,-16.4812,43.136,-3901.62,6130.79,1619.3,25.7704,14.8294,109.197,566.576,-10098.6,-1864.71,-20.9196,-34.5188,73.4789,9930.87,-1971.47,1156.07,26.452,14.2157,24.4501
