Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
0.0,4391.1,-3220.11,8101.77,0.456921,2.01387,-0.30635,4284.39,3101.77,8051.54,-1.50379,-0.24408,-0.577637,-324.317,9569.02,-1557.53,-1.46558,-0.54918,-0.566772,187.927,-9735.64,-824.712,-0.69468,2.87638,2.42485,-2125.3,9254.1,-2092.64,0.486111,-3.32182,0.238582,-3698.56,-8833.48,-1352.5,-3.98062,4.49161,1.96644,8928.94,1279.79,4301.32,-5.54275,-2.39551,-0.218279
0.001,4379.27,-3223.58,8090.01,0.500422,2.01349,-0.395476,4304.51,3099.87,8047.66,-1.57071,-0.180688,-0.608864,-323.969,9575.42,-1562.12,-1.52497,-0.612254,-0.558522,191.355,-9772.55,-832.005,-0.628602,2.77642,2.47748,-2109.24,9231.35,-2112.01,0.571098,-3.29016,0.141892,-3724.23,-8856.02,-1318.24,-4.14716,4.33758,2.00534,8959.03,1241.56,4265.41,-5.27918,-2.26704,-0.196625
0.002,4367.45,-3227.06,8078.26,0.543923,2.01311,-0.484601,4324.63,3097.96,8043.78,-1.63763,-0.117296,-0.64009,-323.62,9581.82,-1566.71,-1.58436,-0.675327,-0.550272,194.783,-9809.46,-839.299,-0.562523,2.67645,2.53011,-2093.19,9208.6,-2131.38,0.656084,-3.25851,0.0452012,-3749.89,-8878.56,-1283.99,-4.3137,4.18355,2.04424,8989.11,1203.33,4229.5,-5.01561,-2.13858,-0.174972
0.003,4355.63,-3230.53,8066.51,0.587424,2.01274,-0.573727,4344.76,3096.06,8039.9,-1.70455,-0.0539039,-0.671316,-323.271,9588.21,-1571.3,-1.64375,-0.738401,-0.542023,198.211,-9846.37,-846.592,-0.496444,2.57649,2.58274,-2077.14,9185.86,-2150.75,0.741071,-3.22686,-0.0514892,-3775.55,-8901.1,-1249.74,-4.48024,4.02951,2.08314,9019.2,1165.1,4193.59,-4.75205,-2.01011,-0.153318
0.004,4343.81,-3234.0,8054.76,0.630925,2.01236,-0.662853,4364.88,3094.15,8036.02,-1.77148,0.00948811,-0.702543,-322.922,9594.61,-1575.89,-1.70314,-0.801474,-0.533773,201.639,-9883.28,-853.886,-0.430365,2.47653,2.63537,-2061.08,9163.11,-2170.12,0.826057,-3.1952,-0.14818,-3801.22,-8923.64,-1215.49,-4.64677,3.87548,2.12204,9049.28,1126.87,4157.68,-4.48848,-1.88164,-0.131664
0.005,4332.44,-3239.57,8054.77,0.650832,2.02068,-0.710171,4380.07,3091.77,8032.23,-1.84738,0.0602041,-0.683536,-317.326,9605.47,-1576.2,-1.68612,-0.812169,-0.514666,208.78,-9892.69,-851.209,-0.390059,2.36864,2.59337,-2032.76,9159.13,-2183.53,0.880982,-3.14219,-0.204369,-3818.74,-8951.96,-1190.93,-4.85198,3.66292,2.1341,9042.94,1099.31,4151.08,-4.2809,-1.73264,-0.100782
0.006,4321.43,-3246.82,8064.19,0.651863,2.03597,-0.724042,4391.31,3089.0,8028.53,-1.93047,0.100779,-0.624344,-307.532,9619.89,-1573.1,-1.60799,-0.780962,-0.486874,218.891,-9880.09,-840.556,-0.370372,2.25441,2.47569,-1994.62,9170.16,-2192.18,0.911858,-3.07209,-0.228157,-3829.75,-8984.89,-1174.12,-5.08813,3.40353,2.12469,9007.47,1080.3,4167.92,-4.11811,-1.56722,-0.0625181
0.007,4310.42,-3254.07,8073.61,0.652893,2.05126,-0.737914,4402.55,3086.23,8024.83,-2.01357,0.141354,-0.565151,-297.739,9634.32,-1569.99,-1.52985,-0.749755,-0.459082,229.002,-9867.5,-829.903,-0.350686,2.14018,2.358,-1956.48,9181.18,-2200.83,0.942734,-3.00199,-0.251945,-3840.76,-9017.82,-1157.32,-5.32427,3.14415,2.11527,8971.99,1061.28,4184.76,-3.95532,-1.4018,-0.024254
0.008,4299.41,-3261.32,8083.03,0.653924,2.06655,-0.751785,4413.79,3083.46,8021.12,-2.09666,0.181929,-0.505958,-287.945,9648.74,-1566.88,-1.45171,-0.718547,-0.431289,239.112,-9854.9,-819.25,-0.330999,2.02595,2.24031,-1918.34,9192.21,-2209.48,0.973609,-2.93188,-0.275733,-3851.76,-9050.75,-1140.52,-5.56041,2.88477,2.10586,8936.52,1042.27,4201.6,-3.79254,-1.23637,0.0140102
0.009,4291.88,-3266.38,8092.53,0.651785,2.08224,-0.764031,4425.31,3080.54,8018.02,-2.17175,0.208353,-0.443443,-281.205,9660.69,-1565.23,-1.3834,-0.685191,-0.406612,249.015,-9846.14,-810.843,-0.31994,1.91152,2.1357,-1887.42,9201.89,-2220.68,1.00544,-2.85606,-0.310813,-3864.31,-9082.51,-1124.81,-5.7729,2.61804,2.08118,8905.67,1024.56,4218.99,-3.63661,-1.07513,0.0497814
