Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.88,4301.4,2540.45,8597.64,-11.4772,-79.6092,-2.37345,2535.4,3237.27,5097.69,17.2306,334.028,-109.169,-499.799,11172.9,-102.58,-13.0777,-64.8729,-28.6162,3474.43,-5167.66,-1721.27,-73.4348,82.5336,-220.362,1249.52,10449.2,-3485.62,-14.072,-157.984,-64.5098,5693.27,7480.71,3275.85,62.018,-106.733,-102.993,7565.54,1967.41,2922.3,-18.3586,-3.75285,-40.2273
3.8805,4294.38,2511.39,8603.51,-11.5879,-79.6785,-2.45476,2553.09,3201.11,5160.56,17.428,333.56,-110.189,-474.876,11130.9,-154.44,-13.1412,-64.9016,-28.6112,3413.76,-5202.62,-1708.64,-73.7516,83.1566,-221.016,1279.14,10419.8,-3493.92,-13.8304,-156.13,-64.2856,5694.1,7426.57,3337.19,62.1545,-107.111,-102.691,7539.09,1973.24,2911.4,-19.2258,-3.46998,-39.6686
3.881,4287.35,2482.32,8609.38,-11.6987,-79.7478,-2.53606,2570.77,3164.96,5223.42,17.6255,333.092,-111.21,-449.953,11089.0,-206.299,-13.2046,-64.9304,-28.6062,3353.08,-5237.59,-1696.0,-74.0685,83.7796,-221.67,1308.76,10390.5,-3502.22,-13.5888,-154.276,-64.0614,5694.93,7372.43,3398.54,62.2911,-107.489,-102.39,7512.64,1979.08,2900.5,-20.0931,-3.18711,-39.1099
3.8815,4280.33,2453.26,8615.25,-11.8094,-79.8172,-2.61736,2588.45,3128.8,5286.29,17.8229,332.623,-112.23,-425.03,11047.1,-258.158,-13.2681,-64.9592,-28.6012,3292.4,-5272.55,-1683.37,-74.3854,84.4026,-222.324,1338.38,10361.1,-3510.52,-13.3472,-152.422,-63.8371,5695.76,7318.3,3459.88,62.4276,-107.868,-102.088,7486.2,1984.92,2889.6,-20.9604,-2.90424,-38.5513
3.882,4273.31,2424.2,8621.12,-11.9202,-79.8865,-2.69866,2606.13,3092.64,5349.16,18.0203,332.155,-113.251,-400.107,11005.1,-310.018,-13.3316,-64.9879,-28.5962,3231.72,-5307.51,-1670.74,-74.7022,85.0256,-222.978,1368.0,10331.7,-3518.82,-13.1056,-150.568,-63.6129,5696.59,7264.16,3521.23,62.5641,-108.246,-101.787,7459.75,1990.75,2878.7,-21.8276,-2.62137,-37.9926
3.8825,4266.28,2395.13,8626.99,-12.0309,-79.9559,-2.77996,2623.81,3056.48,5412.02,18.2177,331.687,-114.271,-375.184,10963.2,-361.877,-13.3951,-65.0167,-28.5912,3171.05,-5342.47,-1658.11,-75.0191,85.6486,-223.632,1397.62,10302.3,-3527.12,-12.864,-148.714,-63.3886,5697.42,7210.02,3582.57,62.7006,-108.625,-101.485,7433.3,1996.59,2867.8,-22.6949,-2.3385,-37.434
3.883,4259.26,2366.07,8632.86,-12.1417,-80.0252,-2.86127,2641.49,3020.33,5474.89,18.4151,331.218,-115.292,-350.261,10921.2,-413.737,-13.4586,-65.0454,-28.5862,3110.37,-5377.44,-1645.47,-75.336,86.2716,-224.286,1427.24,10272.9,-3535.42,-12.6224,-146.86,-63.1644,5698.25,7155.88,3643.91,62.8372,-109.003,-101.184,7406.85,2002.43,2856.9,-23.5621,-2.05563,-36.8753
3.8835,4252.24,2337.0,8638.73,-12.2524,-80.0945,-2.94257,2659.17,2984.17,5537.76,18.6125,330.75,-116.312,-325.338,10879.3,-465.596,-13.5221,-65.0742,-28.5812,3049.69,-5412.4,-1632.84,-75.6529,86.8946,-224.94,1456.86,10243.5,-3543.72,-12.3808,-145.006,-62.9402,5699.08,7101.75,3705.26,62.9737,-109.382,-100.882,7380.4,2008.26,2846.0,-24.4294,-1.77276,-36.3166
3.884,4245.21,2307.94,8644.6,-12.3632,-80.1639,-3.02387,2676.86,2948.01,5600.62,18.8099,330.282,-117.333,-300.415,10837.4,-517.456,-13.5856,-65.1029,-28.5762,2989.02,-5447.36,-1620.21,-75.9697,87.5176,-225.594,1486.48,10214.1,-3552.01,-12.1392,-143.152,-62.7159,5699.91,7047.61,3766.6,63.1102,-109.76,-100.58,7353.96,2014.1,2835.1,-25.2966,-1.48989,-35.758
3.8845,4236.87,2279.04,8652.26,-12.4642,-80.233,-3.08503,2688.16,2913.1,5667.5,19.0554,329.763,-118.329,-275.736,10794.3,-567.221,-13.6512,-65.1323,-28.5763,2930.34,-5484.09,-1607.57,-76.2948,88.1355,-226.246,1516.44,10186.1,-3556.65,-11.9166,-141.301,-62.5013,5703.66,7001.05,3829.14,63.1016,-110.273,-100.277,7329.88,2018.74,2826.92,-26.1538,-1.21207,-35.1967
