Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
4.4,4979.52,-2000.34,8889.24,-91.3531,392.13,131.028,4101.43,1128.77,8884.65,-12.8363,10.251,4.93124,5175.56,4460.9,260.192,111.506,-90.7316,290.752,154.028,-10447.3,-1458.47,-5.64574,-6.51113,43.2942,-8485.7,4462.06,-390.18,34.0131,40.291,143.508,4494.39,-11155.7,-2198.94,-89.8982,-74.4071,70.8438,6139.26,-2425.05,2402.2,25.6204,7.10963,27.7785
4.401,4824.39,-1920.94,8948.88,-91.0635,393.054,131.315,4078.73,1171.12,8893.77,-12.8314,10.042,4.75876,5209.89,4597.83,267.079,112.524,-89.7919,292.491,76.3404,-10470.8,-1486.92,-5.69804,-5.95692,43.214,-8480.1,4304.72,-476.159,34.122,41.9202,143.239,4492.3,-11057.3,-2293.73,-88.5347,-74.8355,70.8158,6281.48,-2470.86,2374.62,25.9166,7.03579,27.2701
4.402,4669.26,-1841.55,9008.52,-90.7738,393.978,131.602,4056.03,1213.46,8902.9,-12.8264,9.83301,4.58629,5244.22,4734.75,273.966,113.542,-88.8523,294.23,-1.34756,-10494.3,-1515.38,-5.75035,-5.40271,43.1338,-8474.49,4147.37,-562.137,34.231,43.5494,142.97,4490.21,-10958.9,-2388.52,-87.1713,-75.2638,70.7877,6423.71,-2516.66,2347.04,26.2128,6.96195,26.7617
4.403,4514.12,-1762.15,9068.16,-90.4842,394.902,131.888,4033.33,1255.81,8912.03,-12.8214,9.62399,4.41382,5278.54,4871.68,280.853,114.56,-87.9126,295.968,-79.0355,-10517.8,-1543.83,-5.80265,-4.8485,43.0536,-8468.89,3990.02,-648.115,34.3399,45.1785,142.701,4488.12,-10860.4,-2483.31,-85.8078,-75.6921,70.7596,6565.93,-2562.47,2319.47,26.509,6.88811,26.2534
4.404,4358.99,-1682.76,9127.8,-90.1945,395.826,132.175,4010.63,1298.15,8921.15,-12.8164,9.41497,4.24135,5312.87,5008.6,287.74,115.578,-86.9729,297.707,-156.723,-10541.4,-1572.29,-5.85495,-4.29429,42.9734,-8463.29,3832.67,-734.094,34.4488,46.8077,142.432,4486.03,-10762.0,-2578.1,-84.4444,-76.1205,70.7316,6708.15,-2608.27,2291.89,26.8051,6.81427,25.745
4.405,4243.06,-1635.29,9160.69,-90.1075,396.484,132.35,4003.96,1336.74,8916.46,-12.8015,9.2054,4.15389,5345.64,5126.94,284.304,116.627,-86.0389,299.393,-222.2,-10553.7,-1584.87,-5.77827,-3.9488,42.9547,-8431.97,3693.37,-823.441,34.7329,47.9294,142.02,4444.54,-10619.5,-2653.87,-82.8898,-76.5352,71.0544,6837.36,-2634.93,2266.97,27.1364,6.63638,25.2376
4.406,4158.5,-1613.38,9172.18,-90.1826,396.931,132.436,4010.12,1372.31,8900.7,-12.7785,8.9954,4.13444,5377.18,5230.41,272.609,117.699,-85.1095,301.035,-277.908,-10557.1,-1584.77,-5.5984,-3.77028,42.9852,-8380.1,3568.51,-915.484,35.1571,48.6451,141.493,4371.52,-10441.9,-2714.42,-81.1823,-76.9391,71.6579,6956.15,-2646.27,2244.18,27.4957,6.37525,24.7308
4.407,4073.93,-1591.47,9183.66,-90.2578,397.377,132.522,4016.29,1407.88,8884.95,-12.7556,8.7854,4.115,5408.72,5333.88,260.915,118.771,-84.18,302.678,-333.616,-10560.5,-1584.66,-5.41852,-3.59177,43.0157,-8328.22,3443.64,-1007.53,35.5812,49.3608,140.967,4298.5,-10264.2,-2774.97,-79.4748,-77.343,72.2615,7074.94,-2657.61,2221.39,27.855,6.11411,24.2241
4.408,3989.36,-1569.56,9195.15,-90.3329,397.823,132.607,4022.45,1443.45,8869.2,-12.7327,8.5754,4.09556,5440.26,5437.35,249.22,119.843,-83.2506,304.32,-389.324,-10563.9,-1584.55,-5.23865,-3.41325,43.0461,-8276.35,3318.78,-1099.57,36.0053,50.0765,140.44,4225.49,-10086.6,-2835.53,-77.7672,-77.7469,72.865,7193.73,-2668.95,2198.6,28.2144,5.85298,23.7173
4.409,3916.65,-1557.82,9204.16,-90.4107,398.213,132.685,4028.76,1478.39,8859.04,-12.7182,8.3528,4.09396,5468.75,5545.23,239.109,120.907,-82.3263,305.904,-441.576,-10567.1,-1585.06,-5.0832,-3.26826,43.0592,-8221.12,3202.43,-1186.95,36.3572,50.6954,139.932,4147.46,-9906.92,-2903.64,-76.0449,-78.0925,73.5177,7312.57,-2675.26,2175.6,28.5631,5.58604,23.2178
4.41,3938.78,-1627.51,9193.29,-90.5105,398.157,132.692,4036.16,1508.25,8893.64,-12.7716,8.02941,4.23514,5472.8,5688.29,241.669,121.908,-81.4437,307.018,-466.174,-10568.2,-1590.48,-5.12307,-3.39143,42.9329,-8139.07,3154.22,-1237.0,36.1311,50.5394,139.564,4029.38,-9711.56,-3032.26,-74.2036,-77.9716,74.5636,7431.81,-2641.33,2150.89,28.8273,5.27257,22.7762
4.411,3960.91,-1697.21,9182.42,-90.6102,398.102,132.7,4043.57,1538.11,8928.24,-12.8249,7.70602,4.37632,5476.85,5831.36,244.228,122.909,-80.5611,308.131,-490.773,-10569.3,-1595.91,-5.16295,-3.51459,42.8067,-8057.02,3106.01,-1287.05,35.905,50.3835,139.197,3911.29,-9516.2,-3160.88,-72.3623,-77.8508,75.6095,7551.06,-2607.41,2126.18,29.0915,4.9591,22.3345
4.412,3983.04,-1766.9,9171.56,-90.7099,398.046,132.708,4050.97,1567.97,8962.83,-12.8783,7.38263,4.5175,5480.91,5974.43,246.787,123.91,-79.6784,309.245,-515.372,-10570.3,-1601.33,-5.20283,-3.63776,42.6805,-7974.98,3057.8,-1337.1,35.6789,50.2275,138.83,3793.2,-9320.83,-3289.5,-70.521,-77.7299,76.6554,7670.31,-2573.48,2101.46,29.3557,4.64563,21.8928
