Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
4.06,4871.28,-2326.1,8117.8,8.59053,1.60256,-14.101,4219.7,2901.68,11078.1,74.2808,413.81,-31.9343,2325.06,9415.57,-1712.52,0.0114995,-39.7937,-42.6767,3131.28,-8549.35,396.258,-50.7194,-64.184,-346.693,313.436,9856.11,465.127,32.4627,-36.5549,-122.356,-7473.71,-6569.76,-1863.74,24.6509,110.544,-173.407,3941.03,1068.65,2875.52,-15.9083,23.1289,-30.8071
4.061,4861.17,-2300.71,8131.78,8.34938,1.42553,-14.0615,4288.06,3042.85,11154.7,75.417,414.502,-33.2907,2370.96,9418.8,-1698.4,0.196457,-39.0645,-43.2137,3054.32,-8671.01,409.576,-51.018,-65.5382,-348.411,441.351,9941.66,384.071,32.1287,-36.2019,-121.906,-7504.3,-6482.13,-1894.7,24.6789,111.929,-173.484,3959.34,1204.32,2878.14,-16.6542,23.0821,-30.3018
4.062,4851.06,-2275.31,8145.76,8.10823,1.24851,-14.0219,4356.41,3184.03,11231.3,76.5532,415.194,-34.6472,2416.85,9422.03,-1684.28,0.381414,-38.3353,-43.7508,2977.36,-8792.67,422.894,-51.3165,-66.8924,-350.129,569.266,10027.2,303.015,31.7948,-35.849,-121.457,-7534.9,-6394.5,-1925.67,24.7069,113.314,-173.56,3977.66,1340.0,2880.76,-17.4,23.0353,-29.7964
4.063,4845.07,-2262.0,8154.79,7.96462,1.13616,-13.7881,4421.73,3300.94,11312.1,77.0941,415.601,-35.9788,2446.92,9444.4,-1680.85,0.49763,-37.3964,-44.3803,2959.76,-8902.91,413.55,-51.6242,-68.3,-351.747,699.895,10111.4,199.613,31.5669,-35.2653,-120.878,-7590.03,-6263.18,-1955.56,24.5248,114.123,-173.433,4029.2,1480.1,2870.11,-18.2,22.9584,-29.3151
4.064,4840.26,-2252.14,8162.41,7.84888,1.04228,-13.4987,4486.19,3410.92,11394.1,77.465,415.925,-37.3033,2472.47,9472.24,-1680.48,0.594205,-36.3975,-45.0362,2959.13,-9009.89,397.73,-51.9346,-69.7229,-353.337,831.299,10195.3,89.8253,31.3693,-34.6156,-120.263,-7652.18,-6119.38,-1985.15,24.2828,114.767,-173.247,4090.25,1621.47,2855.68,-19.0155,22.873,-28.8405
4.065,4835.45,-2242.27,8170.02,7.73314,0.948408,-13.2093,4550.64,3520.9,11476.0,77.8359,416.25,-38.6278,2498.02,9500.08,-1680.11,0.690781,-35.3986,-45.6921,2958.49,-9116.87,381.91,-52.2449,-71.1458,-354.926,962.703,10279.2,-19.9622,31.1717,-33.966,-119.648,-7714.33,-5975.58,-2014.74,24.0407,115.412,-173.062,4151.29,1762.84,2841.24,-19.831,22.7875,-28.366
4.066,4830.64,-2232.41,8177.64,7.6174,0.854532,-12.9199,4615.1,3630.88,11558.0,78.2067,416.575,-39.9523,2523.57,9527.92,-1679.73,0.787356,-34.3998,-46.3479,2957.85,-9223.85,366.09,-52.5553,-72.5687,-356.516,1094.11,10363.0,-129.75,30.9741,-33.3164,-119.033,-7776.47,-5831.78,-2044.33,23.7987,116.056,-172.876,4212.33,1904.21,2826.81,-20.6464,22.7021,-27.8915
4.067,4830.08,-2228.19,8184.51,7.51755,0.77374,-12.693,4678.74,3727.35,11640.1,78.4329,416.919,-41.3081,2540.03,9549.74,-1693.6,0.856507,-33.3464,-46.9697,2970.52,-9330.7,350.811,-52.9178,-73.817,-358.101,1216.99,10448.4,-235.26,30.7973,-32.6059,-118.391,-7841.48,-5697.12,-2068.82,23.441,116.517,-172.713,4280.82,2030.98,2814.39,-21.3955,22.6254,-27.4033
4.068,4838.04,-2235.24,8189.92,7.44948,0.719117,-12.5913,4740.74,3796.77,11722.3,78.3696,417.302,-42.7265,2538.33,9559.53,-1735.95,0.870808,-32.1841,-47.5232,3009.8,-9437.31,336.612,-53.3846,-74.7163,-359.676,1322.82,10536.9,-332.214,30.662,-31.7735,-117.696,-7912.22,-5580.76,-2083.12,22.8522,116.61,-172.595,4364.21,2128.53,2805.99,-22.0118,22.5662,-26.8878
4.069,4845.99,-2242.3,8195.32,7.38142,0.664495,-12.4897,4802.75,3866.2,11804.6,78.3062,417.685,-44.1449,2536.63,9569.32,-1778.3,0.885109,-31.0217,-48.0767,3049.09,-9543.92,322.413,-53.8515,-75.6155,-361.251,1428.66,10625.3,-429.169,30.5267,-30.9411,-117.001,-7982.96,-5464.4,-2097.42,22.2635,116.703,-172.476,4447.6,2226.08,2797.6,-22.628,22.507,-26.3723
