Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.56,7487.04,-404.695,12234.8,-177.405,338.475,122.25,3674.08,3922.3,8158.54,8.41264,-13.0271,11.7457,1317.93,11622.8,1841.83,76.1073,-43.6645,348.528,27.9066,-9569.21,-2080.06,-0.143037,-26.0559,37.2502,-7886.58,4181.09,-3674.0,0.497509,61.0708,98.5287,1326.48,-8723.46,-1382.06,-27.2747,-25.8484,85.0459,6089.68,864.282,3083.53,43.3915,18.7092,23.3821
3.5605,7568.7,-418.282,12230.9,-177.129,338.918,122.335,3661.12,3920.05,8154.68,8.57165,-13.0599,11.8233,1271.1,11639.7,1865.29,76.0264,-43.996,348.921,33.1443,-9585.67,-2108.7,-0.0497123,-26.2618,37.3105,-7865.04,4180.18,-3649.9,0.815537,62.1287,98.3661,1307.16,-8736.81,-1390.0,-27.3963,-25.4603,85.1992,6122.04,851.388,3095.43,43.3044,18.5189,23.3127
3.561,7650.37,-431.87,12227.0,-176.853,339.361,122.419,3648.17,3917.8,8150.83,8.73066,-13.0927,11.9009,1224.26,11656.6,1888.76,75.9455,-44.3275,349.314,38.382,-9602.12,-2137.34,0.0436124,-26.4678,37.3709,-7843.5,4179.28,-3625.79,1.13357,63.1866,98.2035,1287.84,-8750.16,-1397.94,-27.5178,-25.0722,85.3525,6154.39,838.494,3107.33,43.2173,18.3286,23.2432
3.5615,7732.03,-445.457,12223.1,-176.577,339.804,122.504,3635.21,3915.54,8146.97,8.88968,-13.1254,11.9785,1177.43,11673.4,1912.22,75.8647,-44.6591,349.708,43.6198,-9618.57,-2165.98,0.136937,-26.6737,37.4312,-7821.96,4178.38,-3601.68,1.45159,64.2445,98.0409,1268.51,-8763.52,-1405.89,-27.6394,-24.684,85.5058,6186.75,825.601,3119.23,43.1302,18.1384,23.1738
3.562,7813.69,-459.044,12219.2,-176.301,340.247,122.589,3622.25,3913.29,8143.12,9.04869,-13.1582,12.056,1130.6,11690.3,1935.69,75.7838,-44.9906,350.101,48.8575,-9635.02,-2194.61,0.230262,-26.8796,37.4916,-7800.42,4177.48,-3577.58,1.76962,65.3024,97.8783,1249.19,-8776.87,-1413.83,-27.7609,-24.2959,85.6591,6219.11,812.707,3131.13,43.0431,17.9481,23.1044
3.5625,7895.35,-472.632,12215.3,-176.025,340.69,122.673,3609.29,3911.04,8139.26,9.2077,-13.191,12.1336,1083.76,11707.2,1959.15,75.7029,-45.3222,350.494,54.0952,-9651.48,-2223.25,0.323586,-27.0855,37.552,-7778.88,4176.57,-3553.47,2.08765,66.3603,97.7157,1229.87,-8790.22,-1421.77,-27.8824,-23.9078,85.8124,6251.46,799.813,3143.03,42.956,17.7578,23.0349
3.563,7977.01,-486.219,12211.4,-175.749,341.133,122.758,3596.33,3908.79,8135.41,9.36671,-13.2238,12.2112,1036.93,11724.1,1982.62,75.622,-45.6537,350.888,59.3329,-9667.93,-2251.89,0.416911,-27.2914,37.6123,-7757.33,4175.67,-3529.36,2.40568,67.4181,97.5531,1210.55,-8803.57,-1429.71,-28.004,-23.5197,85.9657,6283.82,786.919,3154.93,42.8689,17.5675,22.9655
3.5635,8058.67,-499.806,12207.5,-175.473,341.577,122.843,3583.38,3906.54,8131.56,9.52572,-13.2565,12.2888,990.093,11741.0,2006.08,75.5411,-45.9853,351.281,64.5707,-9684.38,-2280.53,0.510236,-27.4973,37.6727,-7735.79,4174.77,-3505.26,2.72371,68.476,97.3905,1191.22,-8816.93,-1437.66,-28.1255,-23.1316,86.119,6316.17,774.025,3166.84,42.7817,17.3772,22.8961
3.564,8140.33,-513.393,12203.5,-175.197,342.02,122.928,3570.42,3904.29,8127.7,9.68473,-13.2893,12.3664,943.258,11757.8,2029.54,75.4603,-46.3168,351.674,69.8084,-9700.83,-2309.17,0.603561,-27.7033,37.733,-7714.25,4173.87,-3481.15,3.04173,69.5339,97.2279,1171.9,-8830.28,-1445.6,-28.2471,-22.7435,86.2723,6348.53,761.132,3178.74,42.6946,17.187,22.8266
3.5645,8222.72,-526.804,12203.2,-174.932,342.432,123.029,3560.61,3902.11,8123.59,9.88933,-13.3178,12.4502,896.677,11775.6,2051.23,75.3916,-46.6593,352.039,77.2563,-9715.68,-2338.4,0.690915,-27.8906,37.7844,-7689.55,4172.14,-3454.43,3.36984,70.5845,97.058,1152.27,-8846.85,-1449.91,-28.3587,-22.3821,86.4182,6380.19,749.87,3189.65,42.6287,17.0108,22.7474
3.565,8310.98,-538.796,12231.6,-174.756,342.597,123.26,3576.02,3900.52,8117.39,10.4587,-13.3116,12.5836,852.118,11800.5,2058.73,75.4211,-47.0889,352.173,102.386,-9717.65,-2372.31,0.730508,-27.9295,37.7643,-7639.53,4163.87,-3406.79,3.77853,71.5763,96.8291,1130.19,-8889.19,-1425.16,-28.3912,-22.2348,86.5048,6406.32,751.664,3192.65,42.7325,16.948,22.5896
3.5655,8399.24,-550.789,12260.0,-174.58,342.761,123.492,3591.42,3898.94,8111.19,11.028,-13.3053,12.7171,807.559,11825.4,2066.22,75.4505,-47.5184,352.306,127.516,-9719.62,-2406.22,0.7701,-27.9683,37.7441,-7589.52,4155.6,-3359.16,4.18723,72.5681,96.6003,1108.11,-8931.53,-1400.41,-28.4237,-22.0874,86.5913,6432.45,753.458,3195.66,42.8363,16.8852,22.4317
3.566,8487.5,-562.782,12288.3,-174.404,342.926,123.723,3606.82,3897.35,8104.99,11.5974,-13.2991,12.8506,763.0,11850.3,2073.71,75.48,-47.948,352.44,152.645,-9721.59,-2440.14,0.809693,-28.0071,37.7239,-7539.5,4147.33,-3311.52,4.59593,73.5599,96.3715,1086.03,-8973.87,-1375.66,-28.4562,-21.9401,86.6779,6458.58,755.252,3198.67,42.9401,16.8224,22.2739
3.5665,8575.76,-574.775,12316.7,-174.229,343.091,123.955,3622.23,3895.76,8098.8,12.1667,-13.2929,12.9841,718.441,11875.1,2081.2,75.5094,-48.3776,352.574,177.775,-9723.56,-2474.05,0.849286,-28.046,37.7037,-7489.48,4139.06,-3263.88,5.00462,74.5518,96.1427,1063.95,-9016.21,-1350.92,-28.4887,-21.7928,86.7645,6484.71,757.046,3201.67,43.0439,16.7596,22.1161
3.567,8664.02,-586.767,12345.1,-174.053,343.256,124.186,3637.63,3894.18,8092.6,12.736,-13.2867,13.1176,673.882,11900.0,2088.7,75.5388,-48.8072,352.708,202.905,-9725.53,-2507.96,0.888878,-28.0848,37.6836,-7439.47,4130.78,-3216.24,5.41332,75.5436,95.9138,1041.87,-9058.55,-1326.17,-28.5212,-21.6455,86.8511,6510.85,758.84,3204.68,43.1477,16.6968,21.9583
3.5675,8752.28,-598.76,12373.5,-173.877,343.421,124.418,3653.04,3892.59,8086.4,13.3054,-13.2805,13.251,629.323,11924.9,2096.19,75.5683,-49.2367,352.842,228.035,-9727.5,-2541.87,0.928471,-28.1237,37.6634,-7389.45,4122.51,-3168.61,5.82202,76.5354,95.685,1019.79,-9100.89,-1301.42,-28.5538,-21.4981,86.9377,6536.98,760.634,3207.69,43.2515,16.634,21.8005
