Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
2.71,4409.44,-777.184,8566.29,8.67275,-0.280303,-12.546,8382.79,2291.29,10371.5,45.7746,337.603,-89.7258,-1247.13,9470.55,-1729.07,-1.79168,-14.9443,-37.739,-2318.05,10957.8,-87.7379,36.9222,-53.0123,-323.061,-716.651,9834.84,-784.122,44.0945,-84.6032,-94.3472,-4946.56,-4588.75,-312.637,-2.84371,66.8663,-139.146,6696.15,329.553,303.618,-10.0292,9.08847,-6.74038
2.7105,4421.36,-768.924,8571.9,8.71268,-0.249506,-12.6583,8409.06,2295.92,10409.3,45.5322,337.661,-90.7485,-1244.86,9468.03,-1695.94,-1.79417,-15.0608,-37.909,-2325.03,11000.9,-90.0146,37.1604,-54.4653,-323.265,-735.259,9877.31,-719.335,44.1322,-85.5442,-94.0757,-4957.93,-4563.87,-298.174,-2.83546,67.7142,-139.176,6691.32,372.223,289.667,-9.74439,9.0836,-6.63702
2.711,4433.28,-760.664,8577.52,8.75261,-0.21871,-12.7707,8435.33,2300.55,10447.1,45.2899,337.719,-91.7712,-1242.6,9465.52,-1662.8,-1.79666,-15.1773,-38.0789,-2332.01,11044.0,-92.2914,37.3986,-55.9183,-323.468,-753.868,9919.77,-654.549,44.1698,-86.4851,-93.8043,-4969.29,-4539.0,-283.71,-2.82721,68.5621,-139.206,6686.49,414.893,275.716,-9.45953,9.07873,-6.53366
2.7115,4429.62,-744.678,8574.55,8.86828,-0.118376,-12.8463,8482.54,2288.27,10489.7,45.0337,337.905,-92.7663,-1227.5,9457.29,-1638.08,-1.67731,-15.2195,-38.2807,-2343.47,11106.4,-99.7663,37.6433,-57.2962,-323.715,-747.476,9943.37,-600.061,44.3401,-87.3707,-93.5063,-4978.86,-4526.05,-261.057,-2.84719,69.0738,-139.129,6700.48,464.868,277.052,-9.35359,9.03333,-6.38203
2.712,4421.5,-726.484,8569.13,9.0056,0.00182471,-12.9116,8535.74,2271.17,10533.6,44.7735,338.128,-93.7535,-1208.74,9447.44,-1615.76,-1.52316,-15.2406,-38.4914,-2356.21,11174.3,-108.726,37.8897,-58.6525,-323.974,-733.94,9961.58,-548.515,44.5482,-88.2405,-93.2008,-4987.93,-4516.5,-236.065,-2.87525,69.4895,-139.023,6719.85,516.929,282.755,-9.29877,8.97635,-6.21661
2.7125,4413.38,-708.291,8563.71,9.14291,0.122026,-12.9768,8588.93,2254.07,10577.5,44.5133,338.35,-94.7407,-1189.98,9437.59,-1593.44,-1.369,-15.2616,-38.7022,-2368.95,11242.3,-117.687,38.1361,-60.0089,-324.233,-720.405,9979.79,-496.97,44.7563,-89.1103,-92.8952,-4996.99,-4506.95,-211.073,-2.9033,69.9052,-138.916,6739.22,568.991,288.458,-9.24395,8.91936,-6.05119
2.713,4405.25,-690.097,8558.29,9.28023,0.242227,-13.042,8642.13,2236.96,10621.3,44.2532,338.573,-95.728,-1171.21,9427.74,-1571.11,-1.21484,-15.2826,-38.9129,-2381.69,11310.2,-126.647,38.3826,-61.3652,-324.492,-706.869,9998.0,-445.424,44.9645,-89.9801,-92.5897,-5006.06,-4497.4,-186.081,-2.93135,70.3209,-138.809,6758.59,621.053,294.161,-9.18912,8.86238,-5.88577
2.7135,4397.13,-671.904,8552.87,9.41754,0.362428,-13.1072,8695.32,2219.86,10665.2,43.993,338.795,-96.7152,-1152.45,9417.89,-1548.79,-1.06068,-15.3036,-39.1237,-2394.43,11378.1,-135.607,38.629,-62.7216,-324.751,-693.334,10016.2,-393.878,45.1726,-90.8499,-92.2841,-5015.12,-4487.86,-161.089,-2.9594,70.7365,-138.702,6777.96,673.115,299.865,-9.1343,8.80539,-5.72035
2.714,4389.01,-653.71,8547.45,9.55486,0.482629,-13.1724,8748.52,2202.76,10709.1,43.7328,339.018,-97.7024,-1133.69,9408.04,-1526.47,-0.906524,-15.3247,-39.3344,-2407.18,11446.0,-144.567,38.8755,-64.0779,-325.01,-679.798,10034.4,-342.333,45.3807,-91.7197,-91.9786,-5024.19,-4478.31,-136.097,-2.98746,71.1522,-138.596,6797.33,725.177,305.568,-9.07948,8.74841,-5.55493
2.7145,4380.89,-635.517,8542.04,9.69217,0.60283,-13.2376,8801.71,2185.65,10753.0,43.4727,339.241,-98.6896,-1114.92,9398.19,-1504.15,-0.752365,-15.3457,-39.5452,-2419.92,11513.9,-153.527,39.1219,-65.4343,-325.268,-666.263,10052.6,-290.787,45.5888,-92.5894,-91.673,-5033.25,-4468.76,-111.104,-3.01551,71.5679,-138.489,6816.71,777.238,311.271,-9.02466,8.69143,-5.38951
