Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.24,7468.87,3517.17,13889.8,-137.783,353.156,66.2948,5652.83,1136.26,8116.34,23.0351,-75.2355,45.1877,1728.13,14286.3,1882.35,95.7913,89.6687,343.35,-1539.81,-9161.12,-2016.53,5.32958,-97.6026,34.3674,-7918.58,4651.44,946.42,-33.3398,72.939,143.787,-1464.65,9335.14,-1498.49,-17.9791,66.3765,132.297,5018.28,2069.04,1768.02,24.926,22.717,5.37062
3.2405,7504.89,3486.82,13920.0,-137.758,353.318,67.1281,5606.24,1100.47,8122.34,23.1058,-75.197,45.5228,1727.71,14322.8,1912.85,95.3916,89.6013,343.883,-1503.29,-9206.02,-2004.39,5.39219,-97.8719,34.5894,-7918.75,4630.54,946.035,-33.2795,71.0569,143.218,-1543.25,9337.94,-1410.47,-18.164,67.0142,132.342,5073.97,2100.19,1755.97,24.9254,22.5732,5.60576
3.241,7540.9,3456.47,13950.3,-137.733,353.48,67.9613,5559.64,1064.68,8128.33,23.1764,-75.1585,45.8579,1727.29,14359.3,1943.34,94.9918,89.5338,344.415,-1466.76,-9250.92,-1992.25,5.4548,-98.1412,34.8114,-7918.91,4609.64,945.65,-33.2193,69.1748,142.649,-1621.85,9340.74,-1322.46,-18.3489,67.6519,132.387,5129.65,2131.35,1743.92,24.9248,22.4294,5.84091
3.2415,7576.92,3426.12,13980.5,-137.708,353.642,68.7946,5513.05,1028.89,8134.33,23.247,-75.12,46.193,1726.87,14395.8,1973.84,94.5921,89.4664,344.947,-1430.24,-9295.82,-1980.11,5.5174,-98.4105,35.0334,-7919.07,4588.73,945.265,-33.159,67.2927,142.08,-1700.45,9343.53,-1234.44,-18.5337,68.2896,132.432,5185.34,2162.5,1731.87,24.9242,22.2856,6.07605
3.242,7612.93,3395.77,14010.7,-137.683,353.805,69.6278,5466.46,993.103,8140.32,23.3177,-75.0815,46.5281,1726.46,14432.3,2004.34,94.1923,89.3989,345.48,-1393.71,-9340.72,-1967.98,5.58001,-98.6799,35.2555,-7919.23,4567.83,944.879,-33.0988,65.4105,141.512,-1779.05,9346.33,-1146.43,-18.7186,68.9273,132.477,5241.03,2193.66,1719.82,24.9236,22.1418,6.3112
3.2425,7648.95,3365.42,14040.9,-137.658,353.967,70.4611,5419.87,957.314,8146.31,23.3883,-75.043,46.8632,1726.04,14468.8,2034.83,93.7926,89.3314,346.012,-1357.19,-9385.62,-1955.84,5.64261,-98.9492,35.4775,-7919.39,4546.93,944.494,-33.0386,63.5284,140.943,-1857.65,9349.12,-1058.41,-18.9035,69.565,132.522,5296.71,2224.81,1707.76,24.923,21.998,6.54634
3.243,7684.96,3335.07,14071.1,-137.633,354.129,71.2943,5373.28,921.525,8152.31,23.4589,-75.0044,47.1983,1725.62,14505.3,2065.33,93.3928,89.264,346.544,-1320.66,-9430.52,-1943.7,5.70522,-99.2185,35.6995,-7919.55,4526.02,944.109,-32.9783,61.6463,140.374,-1936.26,9351.92,-970.396,-19.0884,70.2027,132.567,5352.4,2255.97,1695.71,24.9225,21.8542,6.78149
3.2435,7720.98,3304.72,14101.4,-137.608,354.292,72.1276,5326.69,885.736,8158.3,23.5296,-74.9659,47.5334,1725.2,14541.8,2095.83,92.9931,89.1965,347.077,-1284.14,-9475.42,-1931.57,5.76783,-99.4878,35.9215,-7919.71,4505.12,943.724,-32.9181,59.7642,139.805,-2014.86,9354.71,-882.381,-19.2732,70.8404,132.612,5408.09,2287.12,1683.66,24.9219,21.7104,7.01663
3.244,7756.99,3274.36,14131.6,-137.583,354.454,72.9608,5280.09,849.947,8164.3,23.6002,-74.9274,47.8685,1724.78,14578.3,2126.32,92.5934,89.129,347.609,-1247.61,-9520.32,-1919.43,5.83043,-99.7571,36.1436,-7919.88,4484.22,943.339,-32.8578,57.882,139.236,-2093.46,9357.51,-794.366,-19.4581,71.4781,132.657,5463.78,2318.28,1671.61,24.9213,21.5666,7.25178
3.2445,7793.57,3242.49,14162.2,-137.552,354.609,73.795,5234.14,813.638,8172.25,23.6605,-74.907,48.1737,1723.61,14613.1,2154.5,92.2051,89.0766,348.116,-1208.56,-9562.71,-1908.41,5.89231,-100.004,36.3613,-7920.92,4465.88,944.016,-32.8132,56.0005,138.671,-2172.74,9360.06,-708.4,-19.625,72.0577,132.677,5523.66,2349.82,1665.08,24.9051,21.3918,7.45649
