Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
3.76,3813.85,790.117,10217.6,-37.6537,-91.205,1.56223,-744.597,4974.56,4578.32,-65.3974,313.844,-2.58042,1788.1,11942.2,-3597.58,-8.2882,-70.0642,-54.7487,4877.26,-3586.51,-1718.92,7.53439,-18.8813,-118.309,3499.0,11979.8,113.909,8.18382,-23.9032,-45.1727,6212.46,12408.0,5908.37,99.1602,-96.8636,-102.233,10797.6,3514.74,4997.77,-47.9333,39.5621,-67.4334
3.7605,3865.41,831.156,10186.9,-37.8523,-91.7926,1.52065,-681.111,4945.86,4582.21,-64.3189,312.628,-4.96286,1731.08,11936.6,-3535.84,-8.49861,-70.5204,-54.751,4807.32,-3593.08,-1644.58,6.6437,-16.9606,-119.262,3321.57,11952.5,83.2059,8.2165,-27.0429,-44.5699,6143.11,12360.2,5835.52,98.9659,-98.5431,-102.764,10738.1,3454.08,4969.88,-47.7729,39.2311,-67.8916
3.761,3916.97,872.194,10156.1,-38.0509,-92.3803,1.47907,-617.626,4917.15,4586.11,-63.2403,311.412,-7.3453,1674.05,11930.9,-3474.09,-8.70902,-70.9766,-54.7534,4737.38,-3599.65,-1570.24,5.75301,-15.0399,-120.215,3144.15,11925.2,52.5024,8.24918,-30.1827,-43.9671,6073.76,12312.4,5762.67,98.7717,-100.223,-103.295,10678.5,3393.42,4941.98,-47.6124,38.9002,-68.3498
3.7615,3968.53,913.232,10125.4,-38.2495,-92.9679,1.43749,-554.14,4888.45,4590.0,-62.1618,310.196,-9.72774,1617.03,11925.3,-3412.35,-8.91942,-71.4328,-54.7557,4667.44,-3606.21,-1495.89,4.86231,-13.1192,-121.167,2966.73,11897.9,21.7989,8.28187,-33.3224,-43.3643,6004.41,12264.6,5689.82,98.5775,-101.902,-103.827,10619.0,3332.76,4914.09,-47.4519,38.5692,-68.8081
3.762,4020.09,954.271,10094.6,-38.4481,-93.5556,1.39591,-490.655,4859.74,4593.89,-61.0832,308.98,-12.1102,1560.0,11919.6,-3350.6,-9.12983,-71.889,-54.7581,4597.5,-3612.78,-1421.55,3.97162,-11.1985,-122.12,2789.31,11870.5,-8.90465,8.31455,-36.4621,-42.7615,5935.06,12216.8,5616.97,98.3832,-103.582,-104.358,10559.4,3272.1,4886.19,-47.2914,38.2383,-69.2663
3.7625,4071.65,995.309,10063.8,-38.6467,-94.1432,1.35434,-427.169,4831.03,4597.78,-60.0047,307.764,-14.4926,1502.98,11914.0,-3288.85,-9.34023,-72.3452,-54.7604,4527.56,-3619.35,-1347.21,3.08093,-9.27774,-123.073,2611.88,11843.2,-39.6082,8.34724,-39.6019,-42.1587,5865.7,12168.9,5544.12,98.189,-105.261,-104.889,10499.9,3211.44,4858.29,-47.1309,37.9074,-69.7245
3.763,4123.21,1036.35,10033.1,-38.8453,-94.7309,1.31276,-363.684,4802.33,4601.67,-58.9262,306.548,-16.8751,1445.95,11908.3,-3227.11,-9.55064,-72.8014,-54.7628,4457.62,-3625.91,-1272.87,2.19024,-7.35703,-124.026,2434.46,11815.9,-70.3117,8.37992,-42.7416,-41.5558,5796.35,12121.1,5471.27,97.9947,-106.94,-105.42,10440.3,3150.78,4830.4,-46.9704,37.5764,-70.1828
3.7635,4174.77,1077.39,10002.3,-39.0439,-95.3186,1.27118,-300.198,4773.62,4605.56,-57.8476,305.332,-19.2575,1388.93,11902.7,-3165.36,-9.76105,-73.2576,-54.7652,4387.68,-3632.48,-1198.52,1.29954,-5.43631,-124.979,2257.04,11788.6,-101.015,8.4126,-45.8814,-40.953,5727.0,12073.3,5398.42,97.8005,-108.62,-105.951,10380.8,3090.12,4802.5,-46.8099,37.2455,-70.641
3.764,4226.33,1118.42,9971.54,-39.2425,-95.9062,1.2296,-236.713,4744.92,4609.46,-56.7691,304.116,-21.6399,1331.9,11897.0,-3103.62,-9.97145,-73.7138,-54.7675,4317.74,-3639.05,-1124.18,0.408849,-3.5156,-125.931,2079.62,11761.2,-131.719,8.44529,-49.0211,-40.3502,5657.65,12025.5,5325.57,97.6063,-110.299,-106.483,10321.2,3029.46,4774.61,-46.6494,36.9145,-71.0992
3.7645,4274.17,1157.84,9940.28,-39.4282,-96.4751,1.19713,-175.553,4716.53,4615.79,-55.6449,302.881,-24.0274,1279.47,11886.5,-3042.79,-10.1761,-74.1586,-54.7864,4249.49,-3645.05,-1054.64,-0.477193,-1.63045,-126.888,1902.44,11734.9,-165.014,8.50295,-52.1203,-39.7411,5591.49,11982.6,5255.42,97.4443,-111.975,-106.975,10265.3,2963.39,4748.4,-46.5373,36.5751,-71.5184
