Time,RFoot_accel.x,RFoot_accel.y,RFoot_accel.z,RFoot_gyro.x,RFoot_gyro.y,RFoot_gyro.z,LFoot_accel.x,LFoot_accel.y,LFoot_accel.z,LFoot_gyro.x,LFoot_gyro.y,LFoot_gyro.z,RShank_accel.x,RShank_accel.y,RShank_accel.z,RShank_gyro.x,RShank_gyro.y,RShank_gyro.z,LShank_accel.x,LShank_accel.y,LShank_accel.z,LShank_gyro.x,LShank_gyro.y,LShank_gyro.z,RThigh_accel.x,RThigh_accel.y,RThigh_accel.z,RThigh_gyro.x,RThigh_gyro.y,RThigh_gyro.z,LThigh_accel.x,LThigh_accel.y,LThigh_accel.z,LThigh_gyro.x,LThigh_gyro.y,LThigh_gyro.z,Pelvis_accel.x,Pelvis_accel.y,Pelvis_accel.z,Pelvis_gyro.x,Pelvis_gyro.y,Pelvis_gyro.z
2.81,4394.96,-2715.37,8862.97,-49.1503,-73.9277,-87.7188,5955.05,5383.48,7029.63,-14.8912,413.018,-203.754,1684.57,11556.8,593.596,-5.57656,-115.554,-35.1474,2092.68,-6943.87,-1283.53,-92.3347,50.7493,-396.308,219.731,10852.4,-2153.79,146.436,-79.8716,-130.363,-9900.59,-1314.23,1797.98,-61.7075,279.352,-171.118,2214.51,1786.6,1089.9,-22.927,7.00257,-11.6522
2.811,4336.28,-2444.59,8811.05,-47.767,-73.8457,-87.3114,6066.55,5354.77,7110.29,-15.2484,412.619,-205.654,1792.16,11357.7,771.834,-6.20536,-115.183,-35.458,2144.06,-7118.74,-1209,-93.0251,53.9458,-397.804,506.531,10795.9,-2365.43,146.154,-83.3185,-129.428,-9895.47,-1183.3,2005.3,-59.2328,278.982,-169.343,2271.86,1779.87,1046.57,-23.1714,6.9043,-10.5184
2.812,4277.59,-2173.81,8759.13,-46.3838,-73.7636,-86.9041,6178.05,5326.05,7190.95,-15.6056,412.22,-207.555,1899.74,11158.6,950.071,-6.83416,-114.812,-35.7687,2195.44,-7293.61,-1134.46,-93.7154,57.1422,-399.301,793.332,10739.5,-2577.08,145.872,-86.7654,-128.494,-9890.35,-1052.36,2212.62,-56.7581,278.612,-167.567,2329.21,1773.15,1003.23,-23.4158,6.80603,-9.38455
2.813,4218.91,-1903.03,8707.21,-45.0005,-73.6816,-86.4967,6289.55,5297.34,7271.61,-15.9628,411.821,-209.456,2007.33,10959.5,1128.31,-7.46296,-114.441,-36.0793,2246.82,-7468.48,-1059.93,-94.4058,60.3386,-400.797,1080.13,10683,-2788.72,145.59,-90.2123,-127.559,-9885.23,-921.426,2419.94,-54.2834,278.242,-165.792,2386.55,1766.42,959.896,-23.6602,6.70776,-8.25072
2.814,4280.02,-1710.96,8618.43,-44.0931,-73.4639,-86.0689,6421.45,5330.57,7347.63,-16.1195,411.523,-211.353,2034.45,10717.4,1282.8,-7.9875,-113.733,-36.5239,2297.71,-7610.58,-1030.32,-95.0007,63.5188,-402.176,1332.41,10589,-2929.17,144.87,-92.9069,-127.153,-9879.74,-831.676,2570.89,-51.7125,276.904,-163.833,2468.14,1773.5,937.839,-23.9493,6.36638,-7.44842
2.815,4401.04,-1558.24,8511.23,-43.4237,-73.1784,-85.6308,6563.55,5394.77,7421.31,-16.176,411.276,-213.248,2021.34,10453.8,1425.41,-8.45992,-112.857,-37.0356,2348.35,-7736.28,-1023.16,-95.5479,66.6908,-403.497,1567.43,10476.2,-3034.03,143.932,-95.2253,-127.011,-9874.08,-762.519,2693.65,-49.0935,275.082,-161.783,2561.84,1787.48,926.421,-24.2608,5.90345,-6.81187
2.816,4522.05,-1405.52,8404.03,-42.7543,-72.8929,-85.1928,6705.65,5458.96,7495,-16.2325,411.029,-215.143,2008.24,10190.1,1568.03,-8.93233,-111.981,-37.5473,2398.99,-7861.99,-1016,-96.0951,69.8629,-404.817,1802.45,10363.4,-3138.89,142.993,-97.5438,-126.869,-9868.41,-693.362,2816.41,-46.4745,273.26,-159.733,2655.54,1801.47,915.003,-24.5723,5.44052,-6.17533
2.817,4643.06,-1252.8,8296.83,-42.0849,-72.6074,-84.7548,6847.75,5523.16,7568.69,-16.2889,410.781,-217.039,1995.13,9926.5,1710.64,-9.40474,-111.104,-38.059,2449.63,-7987.69,-1008.84,-96.6422,73.0349,-406.138,2037.47,10250.6,-3243.75,142.055,-99.8622,-126.727,-9862.75,-624.205,2939.17,-43.8555,271.438,-157.683,2749.25,1815.46,903.584,-24.8838,4.9776,-5.53879
2.818,4761.56,-1132.86,8192.32,-41.3805,-72.2528,-84.3074,7000.43,5580.85,7644.4,-16.3942,410.555,-219.026,1962.32,9687.41,1846.99,-9.80497,-110.121,-38.4993,2473.59,-8108.89,-998.529,-97.2158,76.2599,-407.419,2261.18,10132.8,-3301.05,140.763,-102.122,-126.563,-9861.01,-555.935,3045.71,-41.147,269.47,-155.654,2854.05,1831.97,881.482,-25.211,4.55682,-5.03985
2.819,4871.25,-1127.62,8097.27,-40.5536,-71.6563,-83.8274,7190.15,5615.77,7727.2,-16.6703,410.403,-221.336,1860.55,9534.26,1961.39,-9.95254,-108.762,-38.6897,2404.16,-8214.33,-977.188,-97.882,79.67,-408.564,2445.34,9997.47,-3191.9,138.235,-104.174,-126.323,-9873.05,-490.77,3095.47,-38.1253,266.992,-153.698,2997.69,1857.35,821.983,-25.5935,4.2836,-5.02255
2.82,4980.95,-1122.38,8002.21,-39.7266,-71.0598,-83.3474,7379.86,5650.68,7809.99,-16.9464,410.25,-223.646,1758.78,9381.12,2075.79,-10.1001,-107.403,-38.8801,2334.73,-8319.77,-955.847,-98.5481,83.0801,-409.709,2629.5,9862.12,-3082.76,135.707,-106.227,-126.083,-9885.09,-425.605,3145.22,-35.1035,264.514,-151.743,3141.34,1882.72,762.485,-25.976,4.01038,-5.00524
2.821,5090.64,-1117.14,7907.15,-38.8997,-70.4632,-82.8674,7569.57,5685.59,7892.79,-17.2224,410.098,-225.955,1657.02,9227.97,2190.19,-10.2477,-106.045,-39.0705,2265.31,-8425.21,-934.506,-99.2142,86.4902,-410.854,2813.65,9726.76,-2973.61,133.179,-108.279,-125.842,-9897.12,-360.439,3194.98,-32.0817,262.037,-149.787,3284.98,1908.1,702.986,-26.3584,3.73716,-4.98794
2.822,5200.33,-1111.9,7812.09,-38.0728,-69.8667,-82.3874,7759.29,5720.5,7975.58,-17.4985,409.946,-228.265,1555.25,9074.82,2304.59,-10.3953,-104.686,-39.2609,2195.88,-8530.66,-913.165,-99.8804,89.9003,-411.999,2997.81,9591.41,-2864.46,130.651,-110.332,-125.602,-9909.16,-295.274,3244.73,-29.06,259.559,-147.831,3428.63,1933.48,643.488,-26.7409,3.46394,-4.97064
2.823,5231.24,-1083.64,7743.73,-37.0645,-69.2165,-81.4091,7945.41,5786.45,8038.68,-18.1773,410.089,-230.761,1472.69,8963.99,2319.55,-10.3272,-102.981,-39.4089,2105.52,-8652.61,-904.473,-100.202,93.6815,-412.906,3115.3,9411.32,-2808.1,128.174,-111.619,-125.996,-9952.82,-238.167,3242.15,-25.8686,257.21,-146.142,3522.21,1967.37,640.423,-26.6354,3.04462,-5.41261
2.824,5239.63,-1048.82,7682.99,-36.0044,-68.5509,-80.2884,8130.51,5861.27,8096.15,-18.971,410.316,-233.309,1395.63,8865.25,2306.1,-10.1975,-101.178,-39.5448,2009.18,-8779.28,-899.395,-100.426,97.5689,-413.744,3213.75,9218.45,-2766.81,125.713,-112.688,-126.57,-10005.5,-183.362,3224.62,-22.6287,254.899,-144.53,3601.49,2003.69,653.481,-26.3906,2.58355,-5.98581
